PLAYER,SEASON,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Kenoy Kennedy,2006,66.0,41.0,18.0,1.0,0.0,2.0,2.0,17.0,8.5,17.0,0.0,1.0,1.0
Kenoy Kennedy,2007,88.0,57.0,29.0,0.0,0.0,5.0,2.0,45.0,22.5,38.0,0.0,2.0,1.0
Kenrick Ellis,2011,14.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenrick Ellis,2012,27.0,16.0,11.0,0.5,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenrick Ellis,2013,16.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenrick Ellis,2014,14.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenrick Ellis,2015,16.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kent Carter,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kent McCloughan,1965,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.3,16.0,0.0,0.0,1.0
Kent McCloughan,1966,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,11.0,58.0,0.0,0.0,0.0
Kent McCloughan,1967,4.0,4.0,0.0,0.0,0.0,1.0,2.0,7.0,3.5,7.0,0.0,0.0,0.0
Kent McCloughan,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent McCloughan,1969,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kent McCloughan,1970,5.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,1.2,5.0,0.0,0.0,0.0
Kent Wells,1990,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentavius Street,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentavius Street,2019,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentavius Street,2020,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentavius Street,2021,32.0,18.0,13.0,4.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kentavius Street,2022,34.0,15.0,17.0,3.5,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kentavius Street,2023,22.0,7.0,11.0,1.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Kentrell Brice,2016,50.0,40.0,4.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Kentrell Brice,2017,31.0,24.0,5.0,0.0,0.0,4.0,2.0,53.0,26.5,42.0,0.0,0.0,0.0
Kentrell Brice,2018,54.0,40.0,12.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kentrell Brothers,2016,27.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kentrell Brothers,2017,18.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentrell Brothers,2018,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentrell Brothers,2019,29.0,17.0,9.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kentwan Balmer,2008,13.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kentwan Balmer,2009,13.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kentwan Balmer,2010,47.0,22.0,15.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kentwan Balmer,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenwin Cummings,2008,19.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenwin Cummings,2009,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenwin Cummings,2010,28.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyatta Wright,2000,31.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyatta Wright,2001,35.0,16.0,8.0,1.5,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kenyatta Wright,2003,20.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyatta Wright,2004,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kenyatta Wright,2005,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2003,14.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kenyon Coleman,2004,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2005,14.0,7.0,6.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2006,35.0,26.0,5.0,4.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kenyon Coleman,2007,83.0,36.0,28.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2008,55.0,28.0,10.0,0.5,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2009,42.0,26.0,10.0,1.5,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2010,69.0,36.0,18.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Kenyon Coleman,2011,39.0,20.0,15.0,1.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Coleman,2012,15.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Keo Coleman,1992,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keo Coleman,1993,20.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Keondre Coburn,2023,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerby Joseph,2022,102.0,61.0,26.0,0.0,0.0,8.0,4.0,70.0,21.8,38.0,0.0,2.0,1.0
Kerby Joseph,2023,92.0,71.0,15.0,0.0,0.0,13.0,4.0,37.0,8.7,22.0,0.0,0.0,0.0
Kermit Alexander,1963,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,14.4,38.0,0.0,0.0,1.0
Kermit Alexander,1964,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,13.0,24.0,0.0,0.0,3.0
Kermit Alexander,1965,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.7,15.0,0.0,0.0,4.0
Kermit Alexander,1966,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0,18.2,55.0,0.0,0.0,1.0
Kermit Alexander,1967,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,16.9,48.0,0.0,0.0,2.0
Kermit Alexander,1968,0.0,0.0,0.0,0.0,0.0,0.0,9.0,155.0,13.8,66.0,1.0,0.0,0.0
Kermit Alexander,1969,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,5.5,22.0,0.0,0.0,0.0
Kermit Alexander,1970,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,11.8,25.0,1.0,0.0,1.0
Kermit Alexander,1971,0.0,0.0,0.0,0.0,0.0,0.0,3.0,122.0,40.7,82.0,1.0,0.0,0.0
Kermit Alexander,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kermit Alexander,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Cooks,1998,22.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Glenn,1985,42.0,30.0,7.0,0.0,0.0,12.0,4.0,15.0,3.8,15.0,1.0,1.0,2.0
Kerry Glenn,1986,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Glenn,1987,22.0,14.0,4.0,0.5,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Glenn,1989,26.0,20.0,2.0,0.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Kerry Glenn,1990,37.0,34.0,1.0,1.0,0.0,3.0,2.0,31.0,15.5,31.0,1.0,0.0,0.0
Kerry Glenn,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Glenn,1992,19.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kerry Hicks,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Hicks,1997,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Hyder,2015,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Kerry Hyder,2016,48.0,28.0,19.0,11.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Hyder,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Hyder,2018,13.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Hyder,2019,22.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Hyder,2020,49.0,28.0,19.0,8.5,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Hyder,2021,36.0,18.0,14.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Kerry Hyder,2022,30.0,11.0,17.0,1.0,0.0,3.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Hyder,2023,9.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Joseph,1998,33.0,29.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kerry Joseph,1999,47.0,31.0,8.0,0.0,0.0,7.0,3.0,82.0,27.3,40.0,0.0,1.0,1.0
Kerry Joseph,2000,68.0,46.0,13.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Joseph,2001,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Justin,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Justin,1979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Kerry Justin,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerry Justin,1981,54.0,28.0,8.0,0.0,0.0,13.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Justin,1982,8.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Justin,1983,74.0,53.0,13.0,0.0,0.0,18.0,3.0,47.0,15.7,45.0,0.0,0.0,0.0
Kerry Justin,1986,30.0,22.0,4.0,0.0,0.0,11.0,4.0,29.0,6.5,18.0,0.0,0.0,2.0
Kerry Justin,1987,14.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Parker,1984,8.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Parker,1987,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Reardon,1971,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Reardon,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Reardon,1973,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,8.5,17.0,0.0,0.0,1.0
Kerry Reardon,1974,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerry Reardon,1975,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,13.3,28.0,0.0,0.0,0.0
Kerry Reardon,1976,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,5.2,22.0,0.0,0.0,0.0
Kerry Rhodes,2005,105.0,65.0,20.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kerry Rhodes,2006,104.0,46.0,23.0,5.0,0.0,14.0,4.0,46.0,11.5,25.0,0.0,3.0,1.0
Kerry Rhodes,2007,67.0,40.0,16.0,2.0,0.0,10.0,5.0,76.0,15.2,36.0,0.0,2.0,1.0
Kerry Rhodes,2008,89.0,45.0,27.0,1.0,0.0,5.0,2.0,50.0,25.0,50.0,0.0,0.0,2.0
Kerry Rhodes,2009,84.0,53.0,13.0,1.0,0.0,14.0,3.0,17.0,4.2,11.0,0.0,1.0,1.0
Kerry Rhodes,2010,95.0,73.0,12.0,1.0,0.0,12.0,4.0,174.0,43.5,66.0,0.0,0.0,4.0
Kerry Rhodes,2011,40.0,26.0,10.0,2.0,0.0,4.0,0.0,0.0,,,0.0,0.0,2.0
Kerry Rhodes,2012,72.0,62.0,9.0,1.0,0.0,12.0,5.0,99.0,20.8,60.0,0.0,2.0,0.0
Kerry Wynn,2014,31.0,18.0,6.0,3.5,0.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,1.0
Kerry Wynn,2015,62.0,28.0,21.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Kerry Wynn,2016,17.0,8.0,5.0,1.5,0.0,1.0,1.0,73.0,73.0,73.0,1.0,1.0,1.0
Kerry Wynn,2017,27.0,13.0,6.0,2.0,0.0,2.0,1.0,15.0,15.0,15.0,1.0,0.0,0.0
Kerry Wynn,2018,51.0,29.0,11.0,3.5,0.0,2.0,0.0,0.0,,,0.0,3.0,0.0
Kerry Wynn,2019,12.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kervin Wyatt,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerwin Waldroup,1996,45.0,29.0,16.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerwin Waldroup,1997,33.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kerwin Waldroup,1998,37.0,19.0,18.0,1.5,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Keshawn Banks,2023,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Keshon Johnson,1993,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keshon Johnson,1994,20.0,20.0,0.0,0.0,0.0,6.0,2.0,6.0,3.0,3.0,0.0,0.0,2.0
Keshon Johnson,1995,26.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Abrams,1997,36.0,29.0,6.0,2.0,0.0,8.0,1.0,29.0,29.0,29.0,0.0,1.0,0.0
Kevin Abrams,1998,55.0,47.0,8.0,3.0,0.0,8.0,0.0,0.0,,,0.0,2.0,1.0
Kevin Abrams,1999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Adkins,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Aldridge,2002,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Alexander,2010,9.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Barnes,2009,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Barnes,2010,25.0,17.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,8.0,0.0,0.0,1.0
Kevin Barnes,2011,37.0,29.0,5.0,2.0,0.0,5.0,2.0,30.0,15.0,30.0,0.0,0.0,0.0
Kevin Barnes,2012,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Bentley,2002,43.0,24.0,14.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2.0
Kevin Bentley,2003,96.0,40.0,36.0,0.0,0.0,2.0,1.0,25.0,25.0,25.0,0.0,0.0,0.0
Kevin Bentley,2004,62.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Bentley,2005,34.0,21.0,5.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Bentley,2006,25.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Bentley,2007,31.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Bentley,2008,75.0,38.0,16.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Bentley,2009,35.0,15.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Kevin Bentley,2010,74.0,29.0,27.0,0.0,0.0,1.0,1.0,18.0,18.0,18.0,0.0,0.0,1.0
Kevin Bentley,2011,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Brooks,1985,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Brooks,1986,7.0,5.0,2.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Brooks,1987,36.0,31.0,2.0,3.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Brooks,1988,43.0,34.0,2.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Brooks,1989,34.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Brooks,1990,12.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Burnett,2005,17.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Burnett,2006,43.0,26.0,9.0,1.0,0.0,2.0,1.0,39.0,39.0,39.0,1.0,2.0,0.0
Kevin Burnett,2007,54.0,42.0,6.0,0.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Burnett,2008,43.0,27.0,9.0,2.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Burnett,2009,78.0,43.0,17.0,2.5,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Burnett,2010,109.0,70.0,20.0,7.0,0.0,5.0,2.0,31.0,15.5,29.0,1.0,2.0,1.0
Kevin Burnett,2011,116.0,88.0,23.0,2.5,0.0,5.0,1.0,34.0,34.0,34.0,1.0,0.0,0.0
Kevin Burnett,2012,110.0,75.0,30.0,2.5,0.0,5.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Burnett,2013,111.0,74.0,25.0,2.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
Kevin Byard,2016,68.0,51.0,13.0,1.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
Kevin Byard,2017,111.0,78.0,27.0,0.0,0.0,16.0,8.0,130.0,14.6,33.0,0.0,0.0,3.0
Kevin Byard,2018,93.0,54.0,28.0,2.0,0.0,11.0,4.0,1.0,0.2,1.0,0.0,0.0,0.0
Kevin Byard,2019,106.0,68.0,27.0,0.0,0.0,10.0,6.0,110.0,18.3,31.0,0.0,0.0,0.0
Kevin Byard,2020,116.0,71.0,35.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kevin Byard,2021,95.0,45.0,34.0,1.0,0.0,14.0,5.0,66.0,13.2,24.0,1.0,2.0,1.0
Kevin Byard,2022,108.0,57.0,38.0,0.0,0.0,6.0,4.0,57.0,14.0,28.0,0.0,0.0,0.0
Kevin Byard,2023,128.0,73.0,42.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin Carter,1995,37.0,33.0,4.0,6.0,1.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,1996,53.0,37.0,16.0,9.5,0.0,1.0,0.0,0.0,,,0.0,6.0,1.0
Kevin Carter,1997,42.0,30.0,12.0,7.5,0.0,2.0,0.0,0.0,,,0.0,3.0,2.0
Kevin Carter,1998,60.0,49.0,11.0,12.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Carter,1999,40.0,31.0,4.0,20.0,0.0,4.0,0.0,0.0,,,0.0,4.0,2.0
Kevin Carter,2000,37.0,25.0,5.0,10.5,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,2001,36.0,18.0,8.0,2.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Carter,2002,46.0,28.0,17.0,10.0,0.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,2003,54.0,19.0,20.0,6.5,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Kevin Carter,2004,49.0,18.0,23.0,6.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,2005,52.0,27.0,18.0,6.0,1.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,2006,45.0,21.0,17.0,5.5,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
Kevin Carter,2007,46.0,21.0,12.0,3.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Carter,2008,52.0,23.0,23.0,4.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Clark,1987,16.0,15.0,0.0,0.0,0.0,4.0,3.0,105.0,35.0,50.0,0.0,1.0,0.0
Kevin Clark,1988,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Clark,1990,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Clark,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Dean,1987,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Devine,1997,11.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Devine,1998,7.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Devine,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Dockery,2006,37.0,27.0,6.0,0.0,0.0,7.0,2.0,100.0,50.0,96.0,1.0,0.0,0.0
Kevin Dockery,2007,53.0,31.0,12.0,0.0,0.0,9.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Dockery,2008,61.0,41.0,9.0,0.0,0.0,10.0,2.0,44.0,22.0,44.0,0.0,0.0,0.0
Kevin Dockery,2009,29.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Dockery,2010,28.0,19.0,7.0,0.0,0.0,5.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0
Kevin Dodd,2016,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Dodd,2017,12.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Ellison,2009,62.0,35.0,11.0,1.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Fagan,1987,21.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Fagan,1988,55.0,40.0,12.0,4.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Fagan,1989,44.0,37.0,3.0,10.0,0.0,0.0,0.0,0.0,,,0.0,3.0,2.0
Kevin Fagan,1990,57.0,52.0,3.0,9.5,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Fagan,1991,20.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Fagan,1992,36.0,27.0,9.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Fagan,1993,17.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Garrett,2003,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Garrett,2004,16.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Garrett,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Givens,2019,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Givens,2020,19.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Givens,2021,23.0,7.0,15.0,0.5,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Givens,2022,24.0,11.0,11.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Givens,2023,29.0,16.0,11.0,1.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Gray,1982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Guidry,1988,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Guidry,1989,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Hancock,1987,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Harrison,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Henry,1993,6.0,6.0,0.0,1.0,0.0,2.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0
Kevin Henry,1994,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Henry,1995,17.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Henry,1996,27.0,13.0,14.0,1.5,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Henry,1997,56.0,39.0,17.0,4.5,0.0,9.0,1.0,36.0,36.0,36.0,0.0,0.0,2.0
Kevin Henry,1998,41.0,28.0,13.0,4.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Henry,1999,30.0,14.0,8.0,1.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Henry,2000,44.0,16.0,17.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,1.0
Kevin Hobbs,2007,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Hobbs,2008,22.0,18.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin Hobbs,2009,47.0,32.0,12.0,0.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kevin House,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
