PLAYER,SEASON,REC,YDS,AVG,LNG,TD,ATT,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Jason Witten,2004,87.0,980.0,11.2,42.0,6.0,0.0,0.0,,,0.0,2.0,1.0
Jason Witten,2005,66.0,757.0,11.3,34.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2006,67.0,811.0,12.2,42.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2007,103.0,1226.0,12.7,53.0,7.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2008,85.0,987.0,11.5,42.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2009,115.0,1225.0,10.5,69.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2010,99.0,1058.0,11.2,33.0,9.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2011,87.0,982.0,11.0,64.0,6.0,0.0,0.0,,,0.0,1.0,0.0
Jason Witten,2012,112.0,1045.0,9.1,36.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2013,74.0,862.0,11.2,34.0,8.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2014,76.0,848.0,11.0,34.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Jason Witten,2015,77.0,713.0,9.6,35.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2016,78.0,773.0,11.0,35.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2017,71.0,658.0,9.4,28.0,6.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2019,64.0,539.0,8.5,33.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Jason Witten,2020,13.0,69.0,4.5,15.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jasper Strong,1995,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jauan Jennings,2021,32.0,366.0,10.8,34.0,5.0,2.0,23.0,11.5,12.0,0.0,1.0,0.0
Jauan Jennings,2022,44.0,524.0,11.6,44.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Jauan Jennings,2023,30.0,387.0,12.9,31.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
Javin Hunter,2002,5.0,35.0,6.9,8.0,0.0,1.0,9.0,9.0,9.0,0.0,2.0,0.0
Javon Walker,2002,28.0,423.0,14.3,37.0,1.0,1.0,11.0,11.0,11.0,0.0,1.0,1.0
Javon Walker,2003,47.0,871.0,20.9,66.0,9.0,3.0,-7.0,-2.3,1.0,0.0,1.0,1.0
Javon Walker,2004,91.0,1409.0,16.2,79.0,12.0,0.0,0.0,,,0.0,2.0,2.0
Javon Walker,2005,4.0,27.0,6.8,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Javon Walker,2006,69.0,1084.0,16.7,83.0,8.0,9.0,123.0,22.3,72.0,1.0,0.0,0.0
Javon Walker,2007,26.0,287.0,9.0,24.0,0.0,2.0,-3.0,-1.5,-1.0,0.0,0.0,0.0
Javon Walker,2008,19.0,256.0,12.2,29.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Javon Walker,2009,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Javon Wims,2018,19.0,259.0,12.2,54.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Javon Wims,2019,26.0,268.0,9.0,37.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Javon Wims,2020,7.0,76.0,11.2,28.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Javon Wims,2021,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Javon Wims,2022,6.0,80.0,16.4,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Javontee Herndon,2015,29.0,240.0,8.6,21.0,0.0,3.0,65.0,21.7,42.0,0.0,2.0,1.0
Javontee Herndon,2016,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jawill Davis,2018,7.0,63.0,9.2,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaxon Smith Njigba,2023,69.0,711.0,10.6,48.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Jay Carroll,1984,5.0,50.0,10.1,17.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Carroll,1985,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Lee,2016,9.0,94.0,7.2,29.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1985,1.0,4.0,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1986,1.0,2.0,2.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1987,20.0,254.0,12.8,25.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Jay Novacek,1988,38.0,569.0,15.1,42.0,4.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0
Jay Novacek,1989,23.0,225.0,10.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1990,59.0,657.0,11.1,41.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Jay Novacek,1991,64.0,722.0,11.1,49.0,5.0,0.0,0.0,,,0.0,3.0,2.0
Jay Novacek,1992,81.0,766.0,9.4,34.0,8.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1993,59.0,587.0,9.6,30.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0
Jay Novacek,1994,63.0,651.0,10.5,27.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jay Novacek,1995,75.0,838.0,10.9,33.0,6.0,0.0,0.0,,,0.0,1.0,1.0
Jay Novacek,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Repko,1987,5.0,46.0,9.6,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,1997,26.0,208.0,6.9,22.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Jay Riemersma,1998,26.0,292.0,10.4,28.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,1999,37.0,496.0,13.0,38.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,2000,31.0,372.0,11.8,35.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Jay Riemersma,2001,53.0,590.0,12.4,36.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,2002,32.0,350.0,11.1,29.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,2003,10.0,138.0,13.4,24.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Riemersma,2004,7.0,82.0,11.7,26.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1976,1.0,6.0,6.0,6.0,0.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0
Jay Saldi,1977,11.0,108.0,9.9,23.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1978,3.0,8.0,2.7,5.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1979,16.0,198.0,11.7,23.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
Jay Saldi,1980,28.0,391.0,14.8,43.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1981,9.0,91.0,10.3,18.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1982,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1983,12.0,119.0,10.4,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jay Saldi,1984,9.0,90.0,10.7,20.0,0.0,0.0,0.0,,,0.0,2.0,1.0
Jay Tant,2000,1.0,4.0,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jayden Reed,2023,72.0,874.0,12.7,59.0,9.0,13.0,137.0,10.0,32.0,2.0,2.0,0.0
Jaydon Mickens,2016,3.0,43.0,14.3,33.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Jaydon Mickens,2017,12.0,129.0,9.0,41.0,2.0,2.0,21.0,10.5,24.0,0.0,6.0,2.0
Jaydon Mickens,2018,1.0,33.0,33.0,33.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Jaydon Mickens,2019,1.0,4.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Jaydon Mickens,2020,7.0,58.0,9.1,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaydon Mickens,2021,6.0,38.0,5.5,14.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Jaydon Mickens,2023,4.0,41.0,9.8,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaylen Smith,2019,1.0,9.0,9.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaylen Waddle,2021,107.0,1036.0,10.4,57.0,6.0,2.0,3.0,1.5,2.0,1.0,2.0,1.0
Jaylen Waddle,2022,78.0,1400.0,18.0,84.0,8.0,4.0,34.0,8.5,9.0,0.0,1.0,1.0
Jaylen Waddle,2023,74.0,1045.0,16.2,60.0,4.0,4.0,21.0,5.2,12.0,0.0,0.0,0.0
Jaylon Moore,2021,5.0,47.0,10.5,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaylon Moore,2022,4.0,28.0,7.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaymar Johnson,2009,2.0,37.0,18.5,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jaymar Johnson,2011,3.0,42.0,14.0,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jazz Ferguson,2019,5.0,82.0,20.9,41.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jean Fugett,1972,7.0,94.0,11.9,29.0,0.0,3.0,2.0,0.7,9.0,0.0,0.0,0.0
Jean Fugett,1973,11.0,205.0,18.3,48.0,3.0,2.0,35.0,17.5,34.0,0.0,0.0,0.0
Jean Fugett,1974,4.0,60.0,14.8,24.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jean Fugett,1975,43.0,515.0,12.2,54.0,3.0,3.0,11.0,3.7,5.0,0.0,0.0,0.0
Jean Fugett,1976,31.0,395.0,12.5,33.0,6.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0
Jean Fugett,1977,36.0,631.0,19.1,52.0,5.0,0.0,0.0,,,0.0,1.0,0.0
Jean Fugett,1978,25.0,367.0,13.2,49.0,7.0,0.0,0.0,,,0.0,0.0,0.0
Jean Fugett,1979,10.0,128.0,12.3,30.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Jeb Putzier,2002,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeb Putzier,2003,4.0,34.0,8.5,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeb Putzier,2004,39.0,639.0,17.9,39.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeb Putzier,2005,44.0,573.0,14.1,32.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Jeb Putzier,2006,13.0,125.0,10.8,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeb Putzier,2007,6.0,39.0,5.9,11.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeb Putzier,2008,14.0,176.0,13.2,24.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jed Weaver,1999,11.0,91.0,8.5,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jed Weaver,2000,11.0,188.0,19.7,41.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Jed Weaver,2001,20.0,237.0,11.1,27.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Jed Weaver,2002,6.0,75.0,13.2,25.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jed Weaver,2003,35.0,437.0,12.7,30.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Jed Weaver,2004,8.0,93.0,9.9,25.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeep Brett,1937,8.0,135.0,20.0,34.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Badet,2018,5.0,34.0,6.9,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Badet,2020,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Barrett,1936,14.0,268.0,19.6,52.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Barrett,1937,20.0,461.0,25.2,60.0,3.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0
Jeff Campbell,1990,19.0,236.0,16.4,51.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Campbell,1991,2.0,49.0,24.5,28.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Campbell,1992,8.0,155.0,22.6,78.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Campbell,1993,7.0,55.0,8.2,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Campbell,1994,1.0,22.0,22.0,22.0,1.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0
Jeff Chadwick,1983,45.0,675.0,15.9,45.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Chadwick,1984,37.0,540.0,14.1,46.0,2.0,1.0,12.0,12.0,12.0,1.0,0.0,0.0
Jeff Chadwick,1985,25.0,478.0,19.0,56.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Chadwick,1986,53.0,995.0,18.8,73.0,5.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Chadwick,1987,30.0,416.0,15.7,36.0,0.0,1.0,-6.0,-6.0,-6.0,0.0,0.0,0.0
Jeff Chadwick,1988,20.0,304.0,15.4,32.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Chadwick,1989,18.0,208.0,11.4,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Chadwick,1990,27.0,478.0,19.2,54.0,4.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,0.0
Jeff Chadwick,1991,22.0,255.0,11.4,29.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Chadwick,1992,29.0,362.0,12.4,27.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Cotton,2021,7.0,116.0,17.2,37.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cotton,2022,2.0,16.0,8.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2010,5.0,29.0,5.3,20.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2011,13.0,191.0,16.3,33.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2012,31.0,383.0,13.2,39.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2013,28.0,447.0,17.2,47.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2014,24.0,258.0,10.3,28.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2015,6.0,85.0,16.0,44.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2016,1.0,9.0,9.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Cumberland,2017,2.0,2.0,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Dugan,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Dugan,2005,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Dugan,2006,0.0,0.0,,,0.0,8.0,40.0,4.8,10.0,1.0,0.0,0.0
Jeff Dugan,2009,7.0,88.0,12.5,36.0,3.0,3.0,7.0,2.3,5.0,0.0,0.0,0.0
Jeff Dugan,2010,5.0,35.0,7.0,10.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
Jeff Graham,1991,2.0,21.0,10.5,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1992,49.0,711.0,14.4,51.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1993,45.0,675.0,13.4,51.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1994,76.0,1085.0,13.7,76.0,5.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0
Jeff Graham,1995,82.0,1301.0,15.9,51.0,4.0,0.0,0.0,,,0.0,3.0,0.0
Jeff Graham,1996,50.0,788.0,14.1,78.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1997,42.0,542.0,13.1,47.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1998,47.0,600.0,13.6,45.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,1999,57.0,968.0,16.8,54.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Graham,2000,55.0,907.0,16.6,83.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Graham,2001,52.0,811.0,15.8,61.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Groth,1979,2.0,12.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Groth,1980,4.0,47.0,11.8,18.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Jeff Groth,1981,20.0,380.0,19.7,54.0,1.0,2.0,27.0,13.5,28.0,0.0,0.0,0.0
Jeff Groth,1982,30.0,383.0,13.2,39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
Jeff Groth,1983,49.0,585.0,11.6,42.0,1.0,1.0,15.0,15.0,15.0,0.0,3.0,1.0
Jeff Groth,1984,33.0,487.0,16.6,31.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Groth,1985,15.0,238.0,14.8,56.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Heuerman,2016,10.0,147.0,15.9,31.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Heuerman,2017,12.0,175.0,15.5,54.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Heuerman,2018,34.0,308.0,9.2,36.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Heuerman,2019,14.0,114.0,10.2,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Hill,1994,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Hill,1995,4.0,44.0,11.0,18.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0
Jeff Hill,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Janis,2014,4.0,83.0,25.0,34.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Janis,2015,19.0,373.0,19.8,60.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Janis,2016,11.0,93.0,9.8,25.0,1.0,2.0,38.0,19.0,19.0,1.0,0.0,0.0
Jeff Janis,2017,7.0,104.0,12.4,38.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff King,2006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff King,2007,46.0,406.0,9.0,29.0,2.0,0.0,0.0,,,0.0,2.0,1.0
Jeff King,2008,24.0,216.0,8.8,31.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff King,2009,27.0,230.0,8.0,32.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Jeff King,2010,20.0,127.0,6.8,16.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff King,2011,27.0,271.0,10.9,48.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff King,2012,19.0,161.0,8.8,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Lee,1980,2.0,19.0,9.5,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Maehl,2011,5.0,30.0,5.6,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Maehl,2013,12.0,128.0,13.3,37.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Maehl,2014,13.0,149.0,10.9,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Markland,1988,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Modesitt,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Moore,1980,10.0,168.0,14.9,37.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Moore,1981,7.0,105.0,14.6,35.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Ogden,1998,8.0,63.0,8.4,12.0,0.0,1.0,12.0,12.0,12.0,0.0,1.0,0.0
Jeff Ogden,1999,13.0,148.0,11.3,25.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Ogden,2000,3.0,30.0,10.0,12.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Ogden,2001,6.0,73.0,11.8,18.0,1.0,0.0,0.0,,,0.0,3.0,3.0
Jeff Ogden,2002,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Parker,1992,1.0,12.0,12.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Parks,1986,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Parks,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Parks,1988,1.0,22.0,22.0,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Queen,1969,10.0,148.0,15.3,42.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Query,1989,23.0,350.0,14.8,45.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Jeff Query,1990,34.0,458.0,15.0,47.0,2.0,3.0,39.0,13.0,18.0,0.0,3.0,2.0
Jeff Query,1991,7.0,94.0,14.7,26.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Query,1992,16.0,265.0,26.1,83.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Jeff Query,1993,56.0,654.0,12.3,51.0,4.0,2.0,13.0,6.5,8.0,0.0,1.0,1.0
Jeff Query,1994,5.0,44.0,8.9,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Query,1995,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,1999,8.0,100.0,12.1,30.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,2000,5.0,52.0,8.8,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,2001,14.0,153.0,11.0,27.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,2003,2.0,8.0,4.0,5.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,2004,2.0,2.0,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Robinson,2005,1.0,28.0,28.0,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Simmons,1983,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Smith,2019,1.0,12.0,12.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Smith,2020,17.0,167.0,9.0,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Smith,2021,11.0,135.0,12.5,35.0,0.0,4.0,43.0,6.8,25.0,0.0,0.0,0.0
Jeff Smith,2022,12.0,195.0,15.7,50.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Spek,1986,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Sydner,1992,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Sydner,1993,2.0,42.0,21.0,31.0,0.0,0.0,0.0,,,0.0,3.0,2.0
Jeff Sydner,1994,1.0,10.0,10.0,10.0,0.0,0.0,0.0,,,0.0,2.0,2.0
Jeff Sydner,1995,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1992,2.0,14.0,7.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1993,2.0,8.0,4.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1995,3.0,32.0,10.7,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1996,3.0,45.0,15.0,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1997,9.0,115.0,13.2,27.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Jeff Thomason,1998,9.0,89.0,10.6,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,1999,14.0,140.0,9.1,22.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,2000,11.0,48.0,4.2,11.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,2001,7.0,72.0,9.7,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,2002,10.0,128.0,12.9,24.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Thomason,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Webb,2006,3.0,23.0,7.7,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Webb,2007,28.0,313.0,10.1,32.0,1.0,1.0,5.0,5.0,5.0,0.0,2.0,1.0
Jeff Webb,2008,10.0,112.0,11.4,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Wilner,1994,5.0,31.0,5.9,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jeff Wilner,1995,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jehu Chesson,2017,6.0,64.0,11.3,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jehu Chesson,2018,6.0,42.0,7.2,9.0,0.0,1.0,-4.0,-4.0,-4.0,0.0,0.0,0.0
Jehu Chesson,2019,2.0,18.0,9.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jelani Woods,2022,28.0,346.0,13.4,36.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Jerame Tuman,1999,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2000,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2001,8.0,99.0,12.4,32.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2002,7.0,81.0,13.8,27.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2003,12.0,113.0,9.1,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2004,10.0,97.0,11.4,26.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2005,5.0,85.0,17.0,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2006,7.0,73.0,10.4,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2007,1.0,9.0,9.0,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Jerame Tuman,2008,3.0,41.0,13.7,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerell Adams,2016,19.0,151.0,8.4,14.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Jerell Adams,2017,13.0,137.0,11.9,38.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerell Adams,2018,10.0,68.0,6.7,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jerell Adams,2019,10.0,86.0,9.8,30.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Jeremy Brigham,1998,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
