PLAYER,SEASON,PUNTS,YDS,NETYDS,LNG,AVG,NETAVG,BLK,OOB,DN,IN20,TB,FC,RET,RETY,TD
Josh Bidwell,2003,81.0,3360.0,2794.0,60.0,41.4,34.4,0.0,2.0,15.0,18.0,10.0,17.0,37.0,366.0,0.0
Josh Bidwell,2004,83.0,3472.0,3053.0,60.0,43.0,37.8,1.0,3.0,17.0,23.0,7.0,24.0,31.0,279.0,0.0
Josh Bidwell,2005,95.0,4298.0,3553.0,61.0,45.4,37.7,0.0,2.0,11.0,27.0,13.0,17.0,52.0,485.0,0.0
Josh Bidwell,2006,93.0,4045.0,3418.0,59.0,43.8,37.3,0.0,9.0,11.0,20.0,7.0,16.0,50.0,487.0,1.0
Josh Bidwell,2007,83.0,3566.0,3071.0,61.0,43.1,36.9,1.0,5.0,14.0,33.0,10.0,13.0,40.0,295.0,0.0
Josh Bidwell,2008,92.0,4098.0,3486.0,64.0,44.2,37.2,0.0,14.0,12.0,31.0,8.0,11.0,47.0,452.0,0.0
Josh Bidwell,2010,37.0,1576.0,1398.0,59.0,42.8,37.7,0.0,2.0,8.0,8.0,0.0,5.0,22.0,178.0,0.0
Josh Miller,1996,66.0,2717.0,2233.0,61.0,41.1,34.4,0.0,4.0,7.0,20.0,8.0,15.0,32.0,324.0,0.0
Josh Miller,1997,77.0,3191.0,2657.0,72.0,41.7,34.6,0.0,17.0,13.0,21.0,11.0,8.0,28.0,314.0,0.0
Josh Miller,1998,81.0,3530.0,2980.0,73.0,44.0,37.6,0.0,6.0,15.0,34.0,12.0,18.0,30.0,310.0,0.0
Josh Miller,1999,84.0,3795.0,3203.0,75.0,45.0,38.5,0.0,12.0,10.0,27.0,10.0,13.0,39.0,392.0,1.0
Josh Miller,2000,91.0,3944.0,3413.0,67.0,44.0,38.0,1.0,9.0,15.0,34.0,8.0,14.0,44.0,371.0,0.0
Josh Miller,2001,72.0,3005.0,2396.0,64.0,41.3,33.0,1.0,9.0,8.0,27.0,6.0,16.0,32.0,489.0,2.0
Josh Miller,2002,56.0,2267.0,1821.0,62.0,42.1,32.4,1.0,5.0,6.0,14.0,5.0,11.0,28.0,346.0,1.0
Josh Miller,2003,85.0,3521.0,3062.0,72.0,41.9,36.1,1.0,8.0,9.0,27.0,8.0,12.0,47.0,299.0,0.0
Josh Miller,2004,72.0,3022.0,2458.0,69.0,42.8,35.0,0.0,8.0,11.0,25.0,7.0,9.0,37.0,424.0,1.0
Josh Miller,2005,84.0,3749.0,3242.0,59.0,45.0,39.2,1.0,6.0,10.0,23.0,4.0,17.0,46.0,427.0,0.0
Josh Miller,2006,43.0,1848.0,1539.0,62.0,43.7,35.8,0.0,6.0,5.0,12.0,7.0,7.0,18.0,169.0,1.0
Josh Miller,2007,3.0,121.0,111.0,52.0,40.3,37.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0
Josh Miller,2008,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Fagan,1970,79.0,3269.0,2755.0,64.0,43.4,36.5,2.0,2.0,6.0,0.0,4.0,22.0,41.0,434.0,1.0
Julian Fagan,1971,77.0,3188.0,2857.0,64.0,41.6,37.2,0.0,7.0,12.0,0.0,4.0,11.0,43.0,251.0,0.0
Julian Fagan,1972,72.0,2899.0,2518.0,71.0,40.8,35.8,1.0,7.0,8.0,0.0,5.0,14.0,36.0,281.0,0.0
Julian Fagan,1973,76.0,2744.0,2213.0,58.0,36.1,29.2,2.0,4.0,8.0,0.0,6.0,18.0,36.0,411.0,1.0
Justin Vogel,2017,95.0,4252.0,3996.0,62.0,44.5,41.9,0.0,10.0,10.0,28.0,3.0,29.0,43.0,196.0,0.0
Kaare Vedvik,2018,20.0,889.0,760.0,63.0,48.4,43.0,1.0,3.0,1.0,7.0,0.0,4.0,11.0,129.0,0.0
Kasey Redfern,2017,24.0,1092.0,1000.0,61.0,45.7,42.5,0.0,1.0,1.0,7.0,1.0,6.0,15.0,72.0,0.0
Kasey Redfern,2019,27.0,1198.0,1036.0,62.0,43.5,38.3,0.0,1.0,2.0,10.0,2.0,7.0,15.0,122.0,0.0
Keith English,1990,69.0,2663.0,2203.0,58.0,38.2,32.2,1.0,1.0,8.0,8.0,2.0,11.0,46.0,420.0,0.0
Kelly Goodburn,1987,59.0,2412.0,1909.0,55.0,41.8,32.6,0.0,6.0,5.0,13.0,5.0,4.0,39.0,403.0,0.0
Kelly Goodburn,1988,76.0,3059.0,2426.0,59.0,41.1,32.6,0.0,9.0,8.0,10.0,8.0,3.0,48.0,473.0,0.0
Kelly Goodburn,1989,67.0,2688.0,2263.0,54.0,41.1,34.1,0.0,9.0,3.0,25.0,5.0,10.0,40.0,325.0,0.0
Kelly Goodburn,1990,82.0,3008.0,2610.0,58.0,36.1,31.6,0.0,4.0,14.0,36.0,6.0,26.0,32.0,278.0,0.0
Kelly Goodburn,1991,66.0,2482.0,2199.0,61.0,39.5,35.3,3.0,3.0,11.0,18.0,3.0,7.0,39.0,223.0,0.0
Kelly Goodburn,1992,70.0,2738.0,2293.0,66.0,39.2,33.4,1.0,6.0,16.0,18.0,5.0,14.0,28.0,345.0,1.0
Kelly Goodburn,1993,5.0,197.0,197.0,49.0,39.4,39.4,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0
Ken Duncan,1971,6.0,216.0,189.0,47.0,36.4,32.1,0.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0
Ken Hartley,1981,9.0,266.0,225.0,41.0,28.0,25.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0
Ken Walter,1997,85.0,3604.0,3096.0,62.0,42.0,36.7,0.0,3.0,15.0,29.0,4.0,25.0,38.0,428.0,2.0
Ken Walter,1998,77.0,3131.0,2937.0,59.0,40.4,38.1,0.0,5.0,11.0,20.0,5.0,36.0,20.0,94.0,0.0
Ken Walter,1999,65.0,2562.0,2384.0,56.0,38.8,36.1,0.0,4.0,7.0,18.0,1.0,21.0,32.0,158.0,0.0
Ken Walter,2000,66.0,2459.0,2232.0,66.0,38.7,35.2,2.0,4.0,11.0,19.0,2.0,22.0,25.0,187.0,0.0
Ken Walter,2001,72.0,2863.0,2652.0,58.0,40.2,37.2,0.0,5.0,16.0,31.0,6.0,21.0,24.0,91.0,0.0
Ken Walter,2002,71.0,2723.0,2362.0,55.0,38.6,34.1,1.0,3.0,16.0,19.0,9.0,18.0,24.0,181.0,0.0
Ken Walter,2003,88.0,3220.0,2918.0,52.0,37.1,33.0,1.0,2.0,34.0,28.0,4.0,13.0,34.0,222.0,1.0
Ken Walter,2004,28.0,1053.0,945.0,50.0,39.5,35.5,1.0,1.0,4.0,4.0,1.0,7.0,14.0,88.0,0.0
Ken Walter,2006,16.0,591.0,539.0,47.0,37.8,35.6,0.0,1.0,2.0,5.0,0.0,6.0,7.0,52.0,0.0
Kent Sullivan,1991,3.0,106.0,97.0,37.0,35.3,32.3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0
Kent Sullivan,1992,6.0,247.0,229.0,59.0,41.2,38.2,0.0,0.0,2.0,2.0,0.0,0.0,4.0,18.0,0.0
Kent Sullivan,1993,30.0,1228.0,1122.0,50.0,39.8,34.9,0.0,0.0,2.0,8.0,2.0,14.0,12.0,66.0,0.0
Kevin Huber,2009,99.0,4263.0,3579.0,61.0,42.9,36.5,0.0,14.0,8.0,28.0,11.0,18.0,48.0,464.0,0.0
Kevin Huber,2010,100.0,4221.0,3901.0,72.0,42.1,39.4,1.0,10.0,23.0,37.0,8.0,19.0,39.0,160.0,0.0
Kevin Huber,2011,119.0,5311.0,4715.0,77.0,44.7,39.8,0.0,8.0,15.0,36.0,12.0,31.0,53.0,356.0,1.0
Kevin Huber,2012,106.0,4908.0,4441.0,69.0,46.0,41.9,0.0,10.0,22.0,43.0,7.0,18.0,49.0,327.0,0.0
Kevin Huber,2013,76.0,3446.0,3067.0,75.0,45.2,39.5,0.0,12.0,5.0,27.0,5.0,23.0,31.0,279.0,1.0
Kevin Huber,2014,104.0,4801.0,4243.0,69.0,45.8,40.0,1.0,10.0,18.0,37.0,8.0,19.0,48.0,398.0,2.0
Kevin Huber,2015,94.0,4220.0,3769.0,67.0,45.2,40.8,2.0,4.0,14.0,29.0,9.0,18.0,47.0,271.0,0.0
Kevin Huber,2016,97.0,4405.0,3742.0,72.0,45.6,38.5,0.0,5.0,11.0,29.0,11.0,24.0,46.0,443.0,0.0
Kevin Huber,2017,98.0,4488.0,3962.0,63.0,45.9,40.4,1.0,7.0,13.0,36.0,3.0,26.0,48.0,466.0,1.0
Kevin Huber,2018,95.0,4147.0,3789.0,69.0,43.9,40.2,1.0,6.0,13.0,39.0,4.0,29.0,42.0,278.0,1.0
Kevin Huber,2019,96.0,4281.0,3896.0,63.0,44.9,40.4,0.0,8.0,13.0,36.0,6.0,33.0,36.0,265.0,1.0
Kevin Huber,2020,71.0,3350.0,3040.0,72.0,46.3,41.5,0.0,4.0,15.0,19.0,7.0,16.0,29.0,170.0,0.0
Kevin Huber,2021,93.0,4259.0,3833.0,61.0,45.7,41.0,0.0,13.0,10.0,29.0,7.0,24.0,39.0,286.0,0.0
Kevin Huber,2022,36.0,1558.0,1315.0,63.0,43.4,35.6,0.0,3.0,3.0,12.0,1.0,15.0,14.0,223.0,0.0
Kevin Stemke,2002,6.0,212.0,191.0,56.0,43.8,39.9,1.0,0.0,0.0,1.0,0.0,2.0,3.0,21.0,0.0
Kevin Stemke,2004,35.0,1385.0,1100.0,56.0,37.6,30.0,0.0,4.0,3.0,13.0,4.0,9.0,15.0,205.0,1.0
Klaus Wilmsmeyer,1992,52.0,2055.0,1830.0,58.0,39.2,35.1,0.0,5.0,12.0,21.0,2.0,9.0,24.0,185.0,0.0
Klaus Wilmsmeyer,1993,49.0,2034.0,1754.0,61.0,42.4,35.5,0.0,6.0,10.0,14.0,5.0,11.0,17.0,180.0,0.0
Klaus Wilmsmeyer,1994,66.0,2689.0,2356.0,60.0,41.1,35.2,0.0,3.0,13.0,23.0,4.0,14.0,32.0,253.0,0.0
Klaus Wilmsmeyer,1995,74.0,2965.0,2632.0,53.0,40.4,36.0,1.0,3.0,7.0,21.0,5.0,22.0,36.0,233.0,0.0
Klaus Wilmsmeyer,1996,87.0,3551.0,2825.0,63.0,41.7,33.1,0.0,2.0,12.0,16.0,9.0,21.0,43.0,546.0,1.0
Klaus Wilmsmeyer,1998,100.0,4211.0,3598.0,57.0,42.0,36.3,1.0,10.0,14.0,25.0,13.0,17.0,45.0,353.0,0.0
Kyle Larson,2004,84.0,3499.0,2981.0,66.0,42.4,36.7,1.0,5.0,10.0,21.0,7.0,10.0,51.0,378.0,0.0
Kyle Larson,2005,64.0,2722.0,2281.0,75.0,42.5,35.6,1.0,8.0,6.0,13.0,8.0,7.0,34.0,281.0,0.0
Kyle Larson,2006,77.0,3428.0,2972.0,67.0,44.7,39.0,0.0,4.0,11.0,26.0,11.0,9.0,42.0,236.0,0.0
Kyle Larson,2007,59.0,2437.0,2078.0,55.0,41.1,35.6,0.0,3.0,10.0,21.0,3.0,10.0,33.0,299.0,1.0
Kyle Larson,2008,129.0,5117.0,4483.0,57.0,40.3,34.5,1.0,12.0,18.0,34.0,4.0,29.0,65.0,554.0,1.0
Kyle Richardson,1997,42.0,1608.0,1204.0,54.0,42.8,31.2,4.0,4.0,2.0,4.0,6.0,2.0,24.0,284.0,0.0
Kyle Richardson,1998,92.0,3948.0,3524.0,67.0,43.8,39.7,2.0,10.0,9.0,25.0,7.0,24.0,40.0,284.0,1.0
Kyle Richardson,1999,104.0,4355.0,3687.0,63.0,42.2,35.7,1.0,7.0,15.0,39.0,10.0,28.0,43.0,468.0,1.0
Kyle Richardson,2000,121.0,4775.0,4100.0,66.0,39.6,33.6,2.0,6.0,19.0,49.0,11.0,29.0,54.0,455.0,0.0
Kyle Richardson,2001,99.0,3790.0,3311.0,65.0,39.2,34.9,2.0,10.0,14.0,30.0,11.0,22.0,40.0,259.0,0.0
Kyle Richardson,2002,63.0,2474.0,2223.0,59.0,39.5,35.9,1.0,3.0,11.0,21.0,6.0,21.0,21.0,131.0,0.0
Kyle Richardson,2003,49.0,1961.0,1641.0,58.0,40.4,34.0,0.0,2.0,8.0,9.0,5.0,6.0,28.0,220.0,0.0
Kyle Richardson,2005,78.0,3181.0,2654.0,61.0,40.5,34.0,0.0,9.0,15.0,22.0,9.0,9.0,36.0,347.0,0.0
Lac Edwards,2016,107.0,4677.0,4051.0,60.0,43.8,38.0,1.0,8.0,13.0,36.0,6.0,27.0,52.0,506.0,1.0
Lac Edwards,2017,125.0,5786.0,5056.0,70.0,45.9,40.0,0.0,11.0,11.0,40.0,5.0,28.0,70.0,630.0,1.0
Lac Edwards,2018,105.0,4897.0,4241.0,67.0,46.2,40.6,0.0,12.0,12.0,29.0,7.0,18.0,56.0,516.0,1.0
Lac Edwards,2019,97.0,4475.0,4068.0,67.0,46.1,41.8,0.0,9.0,19.0,33.0,3.0,15.0,51.0,347.0,0.0
Larry Seiple,1968,75.0,3044.0,2654.0,60.0,40.6,35.1,0.0,9.0,14.0,0.0,7.0,17.0,28.0,250.0,0.0
Larry Steele,1974,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Swider,1977,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Swider,1979,88.0,3523.0,2948.0,72.0,40.4,33.6,0.0,9.0,9.0,13.0,7.0,11.0,52.0,435.0,1.0
Larry Swider,1980,100.0,4111.0,3166.0,66.0,40.9,31.3,1.0,6.0,4.0,12.0,15.0,12.0,62.0,645.0,1.0
Larry Swider,1981,65.0,2668.0,2106.0,62.0,41.9,32.7,2.0,6.0,6.0,13.0,5.0,4.0,42.0,462.0,0.0
Larry Swider,1982,46.0,1881.0,1512.0,59.0,42.1,33.9,1.0,5.0,1.0,7.0,6.0,5.0,28.0,249.0,0.0
Lee Johnson,1985,83.0,3464.0,2959.0,65.0,42.2,35.7,0.0,16.0,8.0,22.0,8.0,6.0,45.0,345.0,0.0
Lee Johnson,1986,88.0,3623.0,3140.0,66.0,41.2,35.9,0.0,6.0,12.0,26.0,9.0,21.0,40.0,303.0,0.0
Lee Johnson,1987,106.0,4204.0,3520.0,66.0,40.4,34.3,0.0,12.0,14.0,18.0,8.0,18.0,54.0,524.0,0.0
Lee Johnson,1988,96.0,3910.0,3328.0,63.0,40.1,33.3,0.0,12.0,22.0,34.0,4.0,10.0,48.0,502.0,2.0
Lee Johnson,1989,63.0,2446.0,1903.0,62.0,41.0,32.1,2.0,6.0,6.0,14.0,11.0,5.0,33.0,323.0,0.0
Lee Johnson,1990,72.0,3098.0,2527.0,70.0,43.0,32.4,0.0,2.0,9.0,13.0,8.0,13.0,40.0,411.0,1.0
Lee Johnson,1991,64.0,2795.0,2219.0,62.0,44.1,34.6,0.0,4.0,9.0,15.0,6.0,7.0,38.0,456.0,2.0
Lee Johnson,1992,76.0,3196.0,2732.0,64.0,42.0,36.3,0.0,10.0,11.0,15.0,9.0,14.0,32.0,284.0,1.0
Lee Johnson,1993,90.0,3954.0,3298.0,60.0,44.3,36.8,0.0,11.0,7.0,24.0,12.0,13.0,47.0,416.0,0.0
Lee Johnson,1994,80.0,3461.0,2822.0,64.0,43.6,35.8,1.0,6.0,9.0,19.0,9.0,12.0,43.0,459.0,2.0
Lee Johnson,1995,68.0,2861.0,2627.0,61.0,42.4,39.3,0.0,12.0,6.0,26.0,4.0,19.0,27.0,154.0,0.0
Lee Johnson,1996,81.0,3630.0,2788.0,67.0,45.0,34.0,1.0,15.0,4.0,16.0,17.0,6.0,38.0,502.0,0.0
Lee Johnson,1997,81.0,3471.0,2904.0,66.0,41.5,35.7,0.0,18.0,10.0,27.0,8.0,10.0,35.0,407.0,2.0
Lee Johnson,1998,70.0,3083.0,2495.0,69.0,43.8,35.2,1.0,9.0,6.0,14.0,8.0,15.0,31.0,428.0,1.0
Lee Johnson,1999,90.0,3735.0,3110.0,58.0,41.9,35.2,0.0,10.0,10.0,23.0,14.0,20.0,36.0,345.0,0.0
Lee Johnson,2000,90.0,3798.0,3314.0,62.0,42.9,36.9,1.0,8.0,12.0,31.0,5.0,21.0,43.0,384.0,0.0
Lee Johnson,2001,98.0,4056.0,3558.0,76.0,41.6,36.4,0.0,20.0,26.0,24.0,12.0,4.0,36.0,258.0,0.0
Lee Johnson,2002,26.0,1009.0,836.0,64.0,38.8,31.8,0.0,3.0,7.0,10.0,2.0,3.0,11.0,133.0,0.0
Leo Araguz,1996,13.0,534.0,449.0,52.0,41.0,34.4,0.0,0.0,2.0,4.0,2.0,3.0,6.0,45.0,0.0
Leo Araguz,1997,93.0,4189.0,3638.0,63.0,45.4,39.6,0.0,1.0,8.0,28.0,6.0,26.0,52.0,431.0,0.0
Leo Araguz,1998,98.0,4256.0,3269.0,64.0,43.3,33.5,0.0,11.0,12.0,29.0,10.0,12.0,53.0,787.0,1.0
Leo Araguz,1999,77.0,3045.0,2486.0,56.0,39.7,33.1,1.0,5.0,14.0,25.0,4.0,15.0,38.0,479.0,1.0
Leo Araguz,2001,17.0,713.0,578.0,55.0,41.6,33.7,0.0,0.0,1.0,6.0,4.0,3.0,9.0,55.0,0.0
Leo Araguz,2003,7.0,271.0,194.0,44.0,38.8,28.9,0.0,0.0,0.0,1.0,0.0,3.0,4.0,77.0,0.0
Leo Araguz,2005,18.0,723.0,625.0,53.0,39.2,34.0,0.0,0.0,3.0,4.0,1.0,6.0,8.0,78.0,0.0
Leroy Clark,1976,10.0,335.0,273.0,47.0,33.5,27.3,0.0,0.0,2.0,0.0,0.0,1.0,7.0,62.0,0.0
Lewis Colbert,1986,102.0,4157.0,3461.0,56.0,40.7,34.3,0.0,14.0,8.0,23.0,6.0,21.0,53.0,576.0,1.0
Lewis Colbert,1987,10.0,377.0,318.0,47.0,37.4,31.2,0.0,2.0,1.0,0.0,1.0,2.0,4.0,39.0,0.0
Lewis Colbert,1989,8.0,266.0,223.0,46.0,32.2,28.6,0.0,2.0,0.0,0.0,0.0,2.0,4.0,43.0,0.0
Logan Cooke,2018,102.0,4555.0,4173.0,72.0,44.2,41.2,0.0,15.0,14.0,44.0,8.0,20.0,45.0,222.0,0.0
Logan Cooke,2019,102.0,4697.0,4480.0,66.0,46.7,44.4,0.0,16.0,17.0,40.0,2.0,34.0,33.0,177.0,0.0
Logan Cooke,2020,56.0,2669.0,2421.0,67.0,46.7,42.8,0.0,6.0,13.0,19.0,5.0,11.0,21.0,148.0,0.0
Logan Cooke,2021,77.0,3609.0,3364.0,68.0,47.6,44.2,1.0,9.0,9.0,31.0,1.0,29.0,28.0,225.0,0.0
Logan Cooke,2022,82.0,3967.0,3534.0,70.0,49.3,44.3,1.0,7.0,14.0,34.0,9.0,12.0,39.0,253.0,0.0
Logan Cooke,2023,69.0,3284.0,3007.0,65.0,48.3,43.7,0.0,10.0,8.0,32.0,4.0,22.0,25.0,197.0,0.0
Lou Hedley,2023,86.0,3694.0,3444.0,62.0,42.8,39.9,0.0,13.0,9.0,35.0,4.0,26.0,34.0,170.0,0.0
Louie Aguiar,1991,66.0,2593.0,2289.0,61.0,39.4,34.7,0.0,4.0,11.0,14.0,7.0,15.0,29.0,164.0,0.0
Louie Aguiar,1992,73.0,2993.0,2744.0,65.0,41.5,37.7,0.0,12.0,14.0,21.0,3.0,18.0,26.0,189.0,0.0
Louie Aguiar,1993,73.0,2806.0,2510.0,71.0,38.7,34.3,0.0,18.0,10.0,21.0,7.0,12.0,26.0,156.0,0.0
Louie Aguiar,1994,87.0,3662.0,3016.0,61.0,41.5,35.5,0.0,5.0,10.0,17.0,7.0,15.0,50.0,506.0,0.0
Louie Aguiar,1995,95.0,4137.0,3434.0,65.0,43.3,36.4,0.0,5.0,14.0,29.0,13.0,19.0,44.0,443.0,0.0
Louie Aguiar,1996,88.0,3667.0,2975.0,68.0,41.2,33.6,0.0,4.0,9.0,25.0,10.0,23.0,42.0,492.0,1.0
Louie Aguiar,1997,87.0,3697.0,3326.0,65.0,42.0,38.0,0.0,8.0,18.0,30.0,4.0,17.0,40.0,291.0,0.0
Louie Aguiar,1998,76.0,3226.0,2613.0,59.0,43.0,35.0,1.0,9.0,9.0,20.0,5.0,11.0,41.0,513.0,1.0
Louie Aguiar,1999,75.0,2954.0,2544.0,64.0,38.9,33.6,0.0,3.0,7.0,20.0,4.0,24.0,37.0,330.0,0.0
Louie Aguiar,2000,52.0,2017.0,1816.0,56.0,38.1,34.5,0.0,1.0,10.0,8.0,4.0,16.0,21.0,121.0,0.0
Louis Berry,1987,7.0,258.0,223.0,51.0,36.9,31.9,0.0,0.0,1.0,0.0,1.0,0.0,5.0,15.0,0.0
Luke Prestridge,1979,95.0,3821.0,3159.0,63.0,40.0,33.1,0.0,11.0,8.0,20.0,7.0,12.0,57.0,522.0,0.0
Luke Prestridge,1980,70.0,3075.0,2512.0,57.0,44.3,36.1,0.0,4.0,4.0,10.0,6.0,4.0,52.0,443.0,1.0
Luke Prestridge,1981,172.0,6956.0,5980.0,67.0,41.2,35.3,0.0,20.0,16.0,40.0,10.0,34.0,92.0,776.0,0.0
Luke Prestridge,1982,90.0,4052.0,3398.0,65.0,43.9,36.9,0.0,18.0,6.0,28.0,10.0,6.0,50.0,454.0,0.0
Luke Prestridge,1983,182.0,7622.0,6178.0,60.0,42.7,34.4,0.0,22.0,12.0,38.0,14.0,16.0,118.0,1164.0,0.0
Luke Prestridge,1984,88.0,3768.0,3112.0,89.0,44.1,36.2,0.0,12.0,6.0,16.0,10.0,18.0,42.0,456.0,2.0
Mark Royals,1987,22.0,862.0,512.0,48.0,39.4,23.9,0.0,2.0,4.0,6.0,2.0,2.0,12.0,310.0,0.0
Mark Royals,1990,72.0,2902.0,2450.0,62.0,40.4,33.8,0.0,7.0,5.0,8.0,5.0,16.0,39.0,352.0,0.0
Mark Royals,1991,84.0,3389.0,2710.0,56.0,40.0,32.6,0.0,7.0,11.0,22.0,6.0,11.0,49.0,559.0,1.0
Mark Royals,1992,77.0,3231.0,2723.0,58.0,43.0,36.1,1.0,10.0,9.0,24.0,10.0,8.0,39.0,308.0,0.0
Mark Royals,1993,96.0,4049.0,3255.0,61.0,43.0,33.4,1.0,9.0,12.0,29.0,4.0,16.0,54.0,714.0,3.0
Mark Royals,1994,107.0,4262.0,3757.0,64.0,39.4,34.4,0.0,12.0,18.0,37.0,10.0,23.0,44.0,305.0,0.0
Mark Royals,1995,64.0,2580.0,2005.0,69.0,41.5,30.7,2.0,10.0,7.0,16.0,6.0,8.0,31.0,455.0,1.0
Mark Royals,1996,70.0,3020.0,2341.0,60.0,43.6,34.0,1.0,5.0,2.0,11.0,8.0,12.0,42.0,519.0,1.0
Mark Royals,1997,88.0,4038.0,3072.0,66.0,45.9,34.3,0.0,3.0,8.0,21.0,13.0,14.0,50.0,706.0,1.0
Mark Royals,1998,88.0,4017.0,3168.0,64.0,45.2,36.1,0.0,14.0,7.0,26.0,10.0,5.0,52.0,649.0,0.0
Mark Royals,1999,105.0,4502.0,3908.0,66.0,43.0,37.5,0.0,11.0,13.0,29.0,9.0,16.0,56.0,414.0,0.0
Mark Royals,2000,91.0,3794.0,3188.0,63.0,42.1,36.2,0.0,6.0,8.0,17.0,8.0,25.0,44.0,446.0,1.0
Mark Royals,2001,88.0,3590.0,3040.0,61.0,41.0,34.6,0.0,6.0,16.0,26.0,8.0,12.0,46.0,390.0,1.0
Mark Royals,2002,69.0,2772.0,2379.0,56.0,40.6,35.4,0.0,12.0,8.0,15.0,6.0,4.0,39.0,273.0,0.0
Mark Royals,2003,122.0,4990.0,4296.0,51.0,40.8,35.4,0.0,22.0,18.0,28.0,12.0,4.0,66.0,454.0,0.0
Marquette King,2013,93.0,4482.0,3766.0,66.0,49.5,41.6,2.0,9.0,11.0,24.0,13.0,11.0,47.0,456.0,1.0
Marquette King,2014,130.0,5855.0,5176.0,62.0,44.7,40.0,0.0,6.0,26.0,40.0,4.0,38.0,56.0,599.0,1.0
Marquette King,2015,96.0,4268.0,3902.0,70.0,45.4,41.0,1.0,10.0,22.0,45.0,5.0,21.0,37.0,266.0,0.0
Marquette King,2016,115.0,5617.0,4806.0,72.0,49.6,42.1,0.0,16.0,15.0,47.0,15.0,23.0,46.0,511.0,1.0
Marquette King,2017,87.0,4125.0,3702.0,65.0,47.6,42.7,0.0,7.0,11.0,33.0,6.0,19.0,44.0,303.0,0.0
Marquette King,2018,38.0,1703.0,1529.0,66.0,45.0,39.9,0.0,7.0,5.0,12.0,3.0,4.0,19.0,114.0,0.0
Marv Bateman,1972,63.0,2464.0,2318.0,61.0,38.7,36.4,0.0,5.0,3.0,0.0,5.0,30.0,20.0,46.0,0.0
Marv Bateman,1973,68.0,2775.0,2435.0,62.0,41.6,37.0,2.0,9.0,7.0,2.0,7.0,9.0,32.0,200.0,1.0
Marv Bateman,1974,144.0,5818.0,4824.0,66.0,40.4,33.4,0.0,26.0,22.0,4.0,20.0,6.0,70.0,594.0,0.0
Marv Bateman,1975,63.0,2536.0,2137.0,74.0,41.3,35.0,2.0,9.0,3.0,0.0,11.0,7.0,29.0,179.0,0.0
Marv Bateman,1976,87.0,3678.0,2520.0,78.0,42.4,28.9,1.0,13.0,5.0,16.0,14.0,2.0,52.0,878.0,2.0
Marv Bateman,1977,83.0,3229.0,2425.0,75.0,40.4,30.7,2.0,17.0,9.0,14.0,10.0,3.0,42.0,604.0,0.0
Mat McBriar,2004,75.0,3182.0,2632.0,68.0,42.6,35.3,0.0,7.0,6.0,22.0,7.0,16.0,39.0,410.0,0.0
Mat McBriar,2005,81.0,3439.0,3009.0,63.0,42.4,37.1,0.0,3.0,18.0,28.0,9.0,18.0,33.0,250.0,0.0
Mat McBriar,2006,61.0,2939.0,2372.0,75.0,47.5,38.3,0.0,4.0,0.0,22.0,11.0,12.0,34.0,347.0,0.0
Mat McBriar,2007,67.0,3159.0,2588.0,64.0,46.8,38.4,0.0,6.0,7.0,20.0,7.0,11.0,36.0,431.0,1.0
Mat McBriar,2008,39.0,1830.0,1539.0,66.0,49.4,41.9,1.0,8.0,1.0,9.0,3.0,1.0,25.0,231.0,0.0
Mat McBriar,2009,100.0,4481.0,3872.0,63.0,45.6,39.4,0.0,5.0,8.0,52.0,6.0,31.0,50.0,489.0,2.0
Mat McBriar,2010,98.0,4629.0,4064.0,68.0,47.8,42.7,1.0,12.0,8.0,36.0,11.0,14.0,52.0,345.0,0.0
Mat McBriar,2011,65.0,2829.0,2394.0,68.0,45.7,39.6,1.0,6.0,7.0,24.0,7.0,14.0,30.0,295.0,0.0
Mat McBriar,2012,64.0,2924.0,2372.0,66.0,45.1,38.1,1.0,5.0,4.0,15.0,8.0,14.0,32.0,392.0,1.0
Mat McBriar,2013,41.0,1652.0,1435.0,70.0,41.5,35.8,1.0,5.0,4.0,13.0,3.0,10.0,18.0,157.0,0.0
Mat McBriar,2014,13.0,610.0,460.0,58.0,47.3,36.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,130.0,0.0
Matt Bosher,2011,98.0,4122.0,3773.0,63.0,42.5,38.7,1.0,2.0,14.0,34.0,6.0,32.0,43.0,229.0,0.0
Matt Bosher,2012,86.0,3890.0,3452.0,66.0,46.2,40.4,2.0,4.0,7.0,34.0,5.0,33.0,35.0,338.0,0.0
Matt Bosher,2013,94.0,4265.0,3694.0,63.0,45.3,39.8,2.0,1.0,11.0,34.0,3.0,30.0,47.0,511.0,2.0
Matt Bosher,2014,92.0,4263.0,3663.0,66.0,46.4,39.3,0.0,9.0,4.0,32.0,6.0,31.0,42.0,480.0,1.0
