PLAYER,SEASON,ATT,YDS,AVG,LNG,TD,REC,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Ed Marinaro,1974,45.0,127.0,2.6,8.0,1.0,18.0,138.0,7.5,20.0,1.0,3.0,0.0
Ed Marinaro,1975,103.0,363.0,3.6,14.0,1.0,59.0,526.0,8.5,40.0,3.0,3.0,0.0
Ed Marinaro,1976,77.0,312.0,3.7,17.0,2.0,21.0,168.0,8.1,35.0,0.0,1.0,0.0
Ed Marinaro,1977,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Matesic,1934,63.0,181.0,2.9,0.0,0.0,3.0,38.0,12.7,20.0,1.0,0.0,0.0
Ed McEvoy,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Modzelewski,1952,82.0,195.0,2.0,14.0,3.0,11.0,109.0,10.2,23.0,0.0,2.0,0.0
Ed Modzelewski,1955,198.0,680.0,3.3,25.0,6.0,18.0,147.0,7.6,28.0,2.0,3.0,0.0
Ed Modzelewski,1956,107.0,431.0,3.9,23.0,2.0,10.0,27.0,3.4,6.0,0.0,0.0,0.0
Ed Modzelewski,1957,10.0,21.0,2.1,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Modzelewski,1958,3.0,8.0,2.5,3.0,0.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0
Ed Modzelewski,1959,6.0,18.0,3.0,5.0,0.0,3.0,18.0,6.0,13.0,1.0,0.0,0.0
Ed Podolak,1969,0.0,0.0,,,0.0,0.0,0.0,,,0.0,3.0,0.0
Ed Podolak,1970,168.0,749.0,4.5,65.0,3.0,26.0,307.0,11.7,59.0,1.0,6.0,0.0
Ed Podolak,1971,201.0,793.0,3.9,32.0,10.0,44.0,362.0,7.3,29.0,1.0,7.0,1.0
Ed Podolak,1972,171.0,615.0,3.6,30.0,4.0,46.0,345.0,8.0,27.0,2.0,10.0,0.0
Ed Podolak,1973,210.0,721.0,3.1,25.0,3.0,55.0,445.0,7.6,25.0,0.0,7.0,0.0
Ed Podolak,1974,101.0,386.0,3.6,14.0,2.0,43.0,306.0,7.9,26.0,1.0,4.0,0.0
Ed Podolak,1975,102.0,351.0,2.6,25.0,3.0,37.0,332.0,8.2,21.0,2.0,3.0,0.0
Ed Podolak,1976,88.0,371.0,3.1,22.0,5.0,13.0,156.0,9.4,23.0,0.0,2.0,0.0
Ed Podolak,1977,133.0,550.0,4.3,41.0,5.0,32.0,313.0,9.3,23.0,0.0,2.0,0.0
Ed Quirk,1948,77.0,328.0,3.7,24.0,4.0,9.0,40.0,4.2,11.0,0.0,1.0,0.0
Ed Quirk,1949,40.0,139.0,3.6,13.0,1.0,5.0,33.0,6.5,15.0,0.0,1.0,0.0
Ed Quirk,1950,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Quirk,1951,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Risk,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Shaw,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Shaw,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Shaw,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Shedlosky,1945,9.0,11.0,1.7,4.0,0.0,2.0,15.0,7.5,9.0,0.0,0.0,0.0
Ed Stofko,1945,13.0,-16.0,-0.9,6.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Ed Storm,1934,81.0,281.0,2.9,0.0,2.0,5.0,34.0,7.8,12.0,0.0,0.0,0.0
Ed Storm,1935,84.0,164.0,1.5,1.0,0.0,3.0,44.0,14.7,29.0,0.0,0.0,0.0
Ed Sutton,1957,108.0,407.0,3.1,31.0,5.0,2.0,32.0,16.0,17.0,1.0,6.0,0.0
Ed Sutton,1958,93.0,335.0,3.6,18.0,3.0,6.0,112.0,17.6,26.0,0.0,1.0,0.0
Ed Sutton,1959,61.0,232.0,3.9,30.0,1.0,4.0,63.0,18.5,26.0,0.0,0.0,0.0
Ed Sutton,1960,20.0,135.0,4.8,44.0,0.0,2.0,30.0,15.0,16.0,0.0,6.0,0.0
Ed Tillison,1992,4.0,22.0,7.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Toner,1992,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Toner,1993,2.0,6.0,3.0,6.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Ed Toner,1994,1.0,11.0,11.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ed Vereb,1960,19.0,38.0,1.6,15.0,0.0,9.0,119.0,13.9,26.0,0.0,3.0,0.0
Eddie Allen,1947,12.0,16.0,1.2,7.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Eddie Barnikow,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Britt,1936,74.0,182.0,1.8,2.0,0.0,7.0,114.0,13.4,49.0,0.0,0.0,0.0
Eddie Britt,1937,7.0,21.0,5.9,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Britt,1938,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Butts,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Casey,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Duggan,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Fuller,1991,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Fuller,1992,6.0,39.0,5.5,15.0,0.0,2.0,17.0,8.5,17.0,0.0,0.0,0.0
Eddie Fuller,1993,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie George,1996,335.0,1368.0,4.1,76.0,8.0,23.0,182.0,6.5,17.0,0.0,3.0,2.0
Eddie George,1997,357.0,1399.0,3.7,30.0,6.0,7.0,44.0,6.1,15.0,1.0,4.0,3.0
Eddie George,1998,348.0,1294.0,3.6,37.0,5.0,37.0,310.0,7.4,29.0,1.0,7.0,1.0
Eddie George,1999,428.0,1753.0,4.0,68.0,12.0,57.0,530.0,9.8,54.0,4.0,5.0,4.0
Eddie George,2000,430.0,1600.0,3.6,35.0,15.0,58.0,505.0,7.9,24.0,2.0,5.0,3.0
Eddie George,2001,315.0,939.0,2.9,27.0,5.0,37.0,279.0,7.8,25.0,0.0,8.0,6.0
Eddie George,2002,373.0,1265.0,3.3,35.0,13.0,37.0,264.0,7.1,14.0,2.0,3.0,3.0
Eddie George,2003,353.0,1167.0,3.3,27.0,5.0,26.0,179.0,6.9,22.0,0.0,1.0,0.0
Eddie George,2004,132.0,432.0,2.9,24.0,4.0,9.0,83.0,8.3,28.0,0.0,3.0,1.0
Eddie Glick,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Halicki,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Halicki,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Hicks,1979,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Hicks,1980,19.0,50.0,2.7,9.0,0.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0
Eddie Hill,1979,29.0,114.0,3.9,27.0,1.0,4.0,36.0,7.3,21.0,1.0,4.0,0.0
Eddie Hill,1980,39.0,120.0,2.6,19.0,0.0,4.0,29.0,6.8,11.0,0.0,2.0,0.0
Eddie Hill,1981,40.0,154.0,4.1,24.0,1.0,14.0,76.0,4.1,16.0,1.0,2.0,1.0
Eddie Hill,1982,13.0,51.0,5.6,13.0,0.0,6.0,33.0,5.4,10.0,0.0,2.0,2.0
Eddie Hill,1983,2.0,12.0,6.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Hill,1984,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Hunter,1987,112.0,420.0,4.3,23.0,0.0,14.0,56.0,4.2,8.0,4.0,6.0,4.0
Eddie Kaw,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Kotal,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Kotal,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Kotal,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Kotal,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Kotal,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Lacy,2013,323.0,1295.0,3.9,60.0,11.0,38.0,275.0,8.0,34.0,0.0,1.0,1.0
Eddie Lacy,2014,297.0,1374.0,4.7,44.0,10.0,45.0,459.0,9.4,67.0,4.0,3.0,2.0
Eddie Lacy,2015,226.0,978.0,3.9,61.0,5.0,23.0,193.0,8.6,28.0,2.0,5.0,3.0
Eddie Lacy,2016,91.0,474.0,5.4,31.0,1.0,4.0,28.0,7.0,17.0,0.0,0.0,0.0
Eddie Lacy,2017,83.0,230.0,2.6,19.0,0.0,7.0,50.0,8.0,14.0,0.0,0.0,0.0
Eddie Lee Ivery,1979,3.0,24.0,8.0,11.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Eddie Lee Ivery,1980,202.0,831.0,3.9,38.0,3.0,50.0,481.0,10.5,46.0,1.0,3.0,0.0
Eddie Lee Ivery,1981,14.0,72.0,5.1,28.0,1.0,2.0,10.0,5.0,8.0,0.0,0.0,0.0
Eddie Lee Ivery,1982,147.0,544.0,3.8,32.0,10.0,18.0,215.0,13.6,62.0,2.0,3.0,3.0
Eddie Lee Ivery,1983,86.0,340.0,4.0,21.0,2.0,16.0,139.0,8.7,17.0,1.0,2.0,2.0
Eddie Lee Ivery,1984,99.0,552.0,5.9,49.0,6.0,19.0,141.0,6.8,18.0,1.0,1.0,1.0
Eddie Lee Ivery,1985,132.0,636.0,5.1,34.0,2.0,28.0,270.0,9.8,24.0,2.0,1.0,0.0
Eddie Lee Ivery,1986,4.0,25.0,6.2,15.0,0.0,31.0,385.0,12.4,42.0,1.0,0.0,0.0
Eddie Macon,1952,30.0,194.0,4.0,50.0,1.0,8.0,25.0,4.3,20.0,0.0,8.0,0.0
Eddie Macon,1953,40.0,130.0,1.8,17.0,1.0,6.0,24.0,4.1,10.0,2.0,2.0,0.0
Eddie Macon,1960,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Eddie Meeks,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Moegle,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Moss,1973,14.0,41.0,2.7,13.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Eddie Moss,1974,4.0,13.0,3.2,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Moss,1975,4.0,12.0,3.0,5.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Moss,1976,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Moss,1977,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Novak,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Novak,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Novak,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Novak,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Novak,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Payton,1977,8.0,26.0,3.2,14.0,0.0,4.0,20.0,5.0,14.0,0.0,8.0,0.0
Eddie Payton,1978,0.0,0.0,,,0.0,0.0,0.0,,,0.0,6.0,0.0
Eddie Payton,1980,2.0,15.0,7.5,8.0,0.0,0.0,0.0,,,0.0,4.0,1.0
Eddie Payton,1981,0.0,0.0,,,0.0,0.0,0.0,,,0.0,5.0,4.0
Eddie Payton,1982,0.0,0.0,,,0.0,0.0,0.0,,,0.0,3.0,1.0
Eddie Price,1950,147.0,768.0,4.9,74.0,4.0,4.0,30.0,7.5,21.0,0.0,5.0,0.0
Eddie Price,1951,271.0,971.0,3.7,80.0,7.0,5.0,19.0,3.5,8.0,0.0,7.0,0.0
Eddie Price,1952,183.0,748.0,3.7,75.0,5.0,11.0,36.0,4.5,14.0,0.0,3.0,0.0
Eddie Price,1953,101.0,206.0,1.9,15.0,2.0,26.0,233.0,8.3,31.0,1.0,4.0,0.0
Eddie Price,1954,135.0,555.0,4.1,47.0,2.0,28.0,352.0,14.5,83.0,3.0,2.0,0.0
Eddie Price,1955,30.0,109.0,3.6,29.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
Eddie Ray,1970,5.0,13.0,2.4,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Ray,1971,2.0,15.0,7.5,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Ray,1972,8.0,34.0,3.3,9.0,0.0,1.0,14.0,14.0,14.0,0.0,1.0,0.0
Eddie Ray,1973,96.0,434.0,5.1,17.0,9.0,19.0,192.0,11.5,39.0,2.0,8.0,0.0
Eddie Ray,1974,46.0,139.0,2.3,17.0,0.0,10.0,43.0,5.3,10.0,0.0,7.0,0.0
Eddie Ray,1976,24.0,56.0,1.4,7.0,0.0,3.0,26.0,10.2,15.0,0.0,5.0,0.0
Eddie Saenz,1946,55.0,213.0,4.1,12.0,1.0,12.0,242.0,23.8,66.0,3.0,1.0,0.0
Eddie Saenz,1947,51.0,143.0,2.8,18.0,0.0,34.0,598.0,17.8,74.0,4.0,5.0,0.0
Eddie Saenz,1948,8.0,21.0,3.2,5.0,0.0,4.0,62.0,13.4,28.0,0.0,1.0,0.0
Eddie Saenz,1949,53.0,170.0,3.1,14.0,0.0,23.0,251.0,11.9,31.0,0.0,6.0,0.0
Eddie Saenz,1950,20.0,64.0,3.5,13.0,1.0,10.0,165.0,18.4,36.0,1.0,1.0,0.0
Eddie Saenz,1951,3.0,8.0,2.7,6.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
Eddie Scharer,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Scharer,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Scharer,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Tryon,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Usher,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Usher,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Usher,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Wall,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Eddie Williams,2009,0.0,0.0,,,0.0,3.0,18.0,6.0,7.0,0.0,0.0,0.0
Eddie Williams,2011,4.0,4.0,1.0,1.0,0.0,2.0,34.0,17.0,17.0,0.0,0.0,0.0
Edgar Bennett,1992,61.0,214.0,3.7,18.0,0.0,13.0,93.0,6.4,22.0,0.0,2.0,2.0
Edgar Bennett,1993,174.0,583.0,3.2,19.0,9.0,70.0,531.0,7.1,39.0,1.0,1.0,0.0
Edgar Bennett,1994,211.0,727.0,3.2,39.0,6.0,87.0,588.0,6.6,40.0,4.0,1.0,0.0
Edgar Bennett,1995,372.0,1272.0,3.4,23.0,4.0,67.0,679.0,10.0,35.0,4.0,2.0,0.0
Edgar Bennett,1996,281.0,1118.0,3.9,23.0,5.0,36.0,199.0,4.9,25.0,1.0,3.0,1.0
Edgar Bennett,1998,173.0,611.0,3.6,43.0,2.0,28.0,209.0,8.1,31.0,0.0,2.0,2.0
Edgar Bennett,1999,6.0,28.0,5.0,15.0,0.0,14.0,116.0,8.0,34.0,0.0,1.0,1.0
Edgerrin James,1999,389.0,1609.0,4.2,72.0,13.0,63.0,594.0,9.5,54.0,4.0,8.0,4.0
Edgerrin James,2000,408.0,1816.0,4.4,34.0,13.0,66.0,627.0,10.3,60.0,5.0,5.0,5.0
Edgerrin James,2001,151.0,662.0,4.3,29.0,3.0,24.0,193.0,7.7,27.0,0.0,3.0,2.0
Edgerrin James,2002,286.0,1003.0,3.3,20.0,2.0,63.0,363.0,5.1,23.0,1.0,4.0,2.0
Edgerrin James,2003,372.0,1540.0,4.2,43.0,14.0,59.0,358.0,6.5,17.0,0.0,6.0,4.0
Edgerrin James,2004,366.0,1650.0,4.1,40.0,10.0,60.0,563.0,9.8,56.0,0.0,6.0,2.0
Edgerrin James,2005,373.0,1562.0,4.2,33.0,14.0,49.0,363.0,7.7,20.0,1.0,2.0,1.0
Edgerrin James,2006,337.0,1159.0,3.5,18.0,6.0,38.0,217.0,5.4,14.0,0.0,3.0,3.0
Edgerrin James,2007,324.0,1222.0,3.8,27.0,7.0,24.0,204.0,8.8,26.0,0.0,5.0,0.0
Edgerrin James,2008,207.0,796.0,3.0,35.0,4.0,20.0,149.0,7.3,16.0,0.0,3.0,2.0
Edgerrin James,2009,48.0,136.0,3.0,10.0,0.0,3.0,19.0,6.3,7.0,0.0,1.0,0.0
Edward Anthony,1984,20.0,105.0,4.8,19.0,1.0,12.0,113.0,9.1,32.0,0.0,1.0,1.0
Edward Anthony,1985,17.0,65.0,2.9,13.0,0.0,28.0,185.0,5.6,36.0,0.0,0.0,0.0
Edwin Baker,2012,22.0,59.0,2.7,21.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
Edwin Baker,2013,54.0,228.0,4.6,20.0,2.0,8.0,57.0,5.7,16.0,0.0,0.0,0.0
Edwin Baker,2014,4.0,11.0,2.5,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Edwin Watson,1999,4.0,17.0,4.8,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Eldra Buckley,2009,35.0,111.0,2.4,9.0,2.0,10.0,79.0,7.0,24.0,1.0,0.0,0.0
Eldra Buckley,2010,31.0,115.0,3.7,14.0,0.0,4.0,35.0,7.7,16.0,0.0,1.0,1.0
Eldra Buckley,2011,9.0,18.0,2.0,7.0,0.0,2.0,10.0,5.0,7.0,0.0,0.0,0.0
Elgin Davis,1987,9.0,43.0,2.4,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elgin Davis,1988,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Elijah Dotson,2023,22.0,152.0,6.4,40.0,2.0,3.0,22.0,7.8,9.0,0.0,0.0,0.0
Elijah Holyfield,2019,19.0,79.0,4.5,11.0,1.0,6.0,28.0,5.6,8.0,1.0,1.0,1.0
Elijah Holyfield,2020,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elijah Holyfield,2021,20.0,91.0,5.8,20.0,0.0,5.0,27.0,4.9,11.0,0.0,0.0,0.0
Elijah Hood,2017,8.0,32.0,4.6,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elijah Hood,2018,9.0,11.0,1.2,3.0,1.0,1.0,21.0,21.0,21.0,1.0,0.0,0.0
Elijah McGuire,2017,106.0,401.0,3.4,69.0,1.0,20.0,207.0,9.8,38.0,1.0,2.0,2.0
Elijah McGuire,2018,92.0,276.0,3.3,34.0,3.0,19.0,193.0,8.8,20.0,1.0,2.0,2.0
Elijah McGuire,2019,30.0,77.0,2.8,13.0,0.0,13.0,88.0,7.1,12.0,1.0,0.0,0.0
Elijah McGuire,2020,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elijah McGuire,2021,1.0,3.0,3.0,3.0,0.0,2.0,27.0,13.5,22.0,0.0,0.0,0.0
Elijah Pitts,1961,26.0,73.0,2.7,17.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Elijah Pitts,1962,22.0,110.0,4.6,26.0,2.0,3.0,44.0,12.0,29.0,0.0,2.0,0.0
Elijah Pitts,1963,54.0,212.0,2.9,34.0,5.0,9.0,54.0,7.4,21.0,1.0,2.0,0.0
Elijah Pitts,1964,27.0,127.0,4.0,27.0,1.0,6.0,38.0,5.8,22.0,0.0,1.0,0.0
Elijah Pitts,1965,57.0,136.0,2.2,12.0,4.0,11.0,182.0,12.8,80.0,1.0,2.0,0.0
Elijah Pitts,1966,138.0,504.0,3.1,32.0,9.0,29.0,509.0,20.6,80.0,4.0,5.0,1.0
Elijah Pitts,1967,77.0,247.0,2.8,30.0,6.0,15.0,210.0,13.5,84.0,0.0,1.0,0.0
Elijah Pitts,1968,72.0,264.0,3.4,14.0,2.0,17.0,142.0,7.3,19.0,0.0,0.0,0.0
Elijah Pitts,1969,35.0,134.0,3.1,13.0,0.0,9.0,47.0,4.9,21.0,1.0,2.0,0.0
Elijah Pitts,1970,70.0,208.0,2.6,11.0,0.0,14.0,126.0,9.0,12.0,0.0,6.0,0.0
Elijah Pitts,1971,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elijhaa Penny,2016,49.0,195.0,3.6,20.0,1.0,3.0,19.0,6.3,17.0,0.0,0.0,0.0
Elijhaa Penny,2017,80.0,282.0,3.1,14.0,2.0,6.0,55.0,9.9,18.0,0.0,1.0,1.0
Elijhaa Penny,2018,16.0,50.0,2.3,10.0,0.0,9.0,54.0,6.6,16.0,0.0,0.0,0.0
Elijhaa Penny,2019,15.0,39.0,2.1,6.0,0.0,3.0,20.0,6.7,11.0,0.0,0.0,0.0
Elijhaa Penny,2020,6.0,15.0,2.2,5.0,0.0,2.0,20.0,10.0,11.0,0.0,0.0,0.0
Elijhaa Penny,2021,31.0,152.0,4.8,15.0,1.0,10.0,37.0,4.6,16.0,1.0,0.0,0.0
Ellery White,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elliott Ormsbee,1946,4.0,12.0,2.0,11.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Elliott Walker,1978,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Ellis Merriweather,2023,22.0,73.0,3.3,11.0,0.0,8.0,48.0,5.8,15.0,1.0,0.0,0.0
Elmer Angsman,1946,48.0,328.0,6.5,61.0,2.0,2.0,44.0,22.0,38.0,0.0,2.0,0.0
Elmer Angsman,1947,120.0,571.0,4.8,70.0,9.0,6.0,134.0,22.3,52.0,1.0,5.0,0.0
Elmer Angsman,1948,141.0,671.0,4.7,72.0,8.0,9.0,142.0,14.9,38.0,1.0,7.0,0.0
Elmer Angsman,1949,125.0,674.0,5.2,82.0,6.0,5.0,57.0,14.0,32.0,0.0,4.0,0.0
Elmer Angsman,1950,102.0,362.0,3.4,21.0,1.0,7.0,56.0,5.9,20.0,1.0,3.0,0.0
Elmer Angsman,1951,121.0,380.0,2.9,28.0,3.0,9.0,195.0,16.0,80.0,1.0,6.0,0.0
Elmer Angsman,1952,46.0,114.0,2.3,9.0,0.0,4.0,22.0,5.5,9.0,1.0,1.0,0.0
Elmer Hackney,1940,32.0,101.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0
Elmer Hackney,1941,63.0,253.0,3.8,31.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0
Elmer Hackney,1942,34.0,208.0,6.2,78.0,2.0,3.0,22.0,7.3,12.0,0.0,0.0,0.0
Elmer Hackney,1943,27.0,87.0,3.2,16.0,2.0,5.0,51.0,10.2,16.0,0.0,0.0,0.0
Elmer Hackney,1944,58.0,184.0,2.8,16.0,4.0,8.0,48.0,6.5,10.0,1.0,0.0,0.0
Elmer Hackney,1945,6.0,13.0,2.2,6.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Elmer Hackney,1946,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Madarik,1945,2.0,5.0,2.5,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Madarik,1946,8.0,7.0,0.9,4.0,0.0,6.0,38.0,5.9,20.0,0.0,0.0,0.0
Elmer Madarik,1947,19.0,29.0,1.3,9.0,1.0,4.0,75.0,17.5,26.0,0.0,0.0,0.0
Elmer Madarik,1948,4.0,14.0,3.5,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Oliphant,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Oliphant,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Schaake,1933,125.0,412.0,3.7,0.0,0.0,4.0,23.0,5.5,8.0,1.0,0.0,0.0
Elmer Schwartz,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Schwartz,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Schwartz,1933,38.0,94.0,2.3,7.0,0.0,2.0,20.0,10.0,10.0,0.0,0.0,0.0
Elmer Slough,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Wynne,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elmer Wynne,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elroy Harris,1989,8.0,23.0,3.5,8.0,0.0,3.0,26.0,8.7,11.0,0.0,1.0,1.0
Elton Veals,1984,32.0,88.0,2.3,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elvin Hutchison,1939,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elvis Joseph,2001,68.0,294.0,4.1,27.0,0.0,18.0,183.0,11.6,29.0,2.0,2.0,2.0
Elvis Joseph,2002,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Elvis Peacock,1979,52.0,224.0,4.0,15.0,0.0,21.0,261.0,11.6,49.0,0.0,1.0,0.0
Elvis Peacock,1980,164.0,777.0,4.7,36.0,7.0,25.0,213.0,11.6,59.0,2.0,1.0,0.0
Elvis Peacock,1981,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elwyn Dunstan,1938,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Elwyn Dunstan,1939,6.0,4.0,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elwyn Dunstan,1940,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Elwyn Dunstan,1941,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Emanuel Wilson,2023,64.0,344.0,6.1,80.0,2.0,9.0,58.0,7.0,11.0,0.0,1.0,0.0
Emari Demercado,2023,80.0,349.0,4.3,49.0,2.0,26.0,150.0,5.9,22.0,0.0,0.0,0.0
Emerson Boozer,1966,97.0,455.0,5.4,54.0,5.0,8.0,133.0,16.9,26.0,0.0,0.0,0.0
Emerson Boozer,1967,119.0,442.0,3.9,48.0,10.0,12.0,205.0,16.8,49.0,3.0,1.0,0.0
Emerson Boozer,1968,164.0,511.0,2.9,33.0,5.0,13.0,112.0,7.4,23.0,0.0,6.0,0.0
Emerson Boozer,1969,133.0,618.0,4.3,50.0,4.0,21.0,232.0,12.1,29.0,0.0,3.0,0.0
Emerson Boozer,1970,139.0,581.0,3.8,27.0,5.0,28.0,258.0,9.4,33.0,0.0,2.0,0.0
Emerson Boozer,1971,188.0,618.0,3.2,19.0,5.0,11.0,120.0,14.1,36.0,1.0,6.0,0.0
