PLAYER,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Lorenzo Freeman,51.0,24.0,8.0,2.5,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0
Lorenzo Jerome,12.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Lorenzo Lynch,645.0,430.0,121.0,3.5,0.0,66.0,17.0,315.0,19.4,72.0,2.0,10.0,6.0
Lorenzo Mauldin,42.0,26.0,15.0,6.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Lorenzo Styles,112.0,85.0,18.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Lou Andrus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Benfatti,22.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Brock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Cordileone,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,0.0,0.0,1.0
Lou Ferry,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,7.0
Lou Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Lassahn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Marotti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Michaels,1.0,0.0,1.0,0.0,1.0,0.0,4.0,36.0,9.0,30.0,1.0,0.0,5.0
Lou Midler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Mihajlovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Rash,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Slaby,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,16.0,26.0,0.0,0.0,2.0
Lou Tepe,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67.0,21.3,29.0,0.0,0.0,3.0
Lou Usher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lou Young,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Loucheiz Purifoy,16.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Louie Kelcher,143.0,94.0,18.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,8.0
Louie Mohs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Breeden,158.0,138.0,10.0,3.0,0.0,54.0,32.0,509.0,13.4,102.0,2.0,1.0,2.0
Louis Cooper,178.0,130.0,16.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
Louis Delmas,420.0,292.0,110.0,6.0,1.0,27.0,7.0,255.0,42.3,101.0,2.0,2.0,7.0
Louis Green,51.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0
Louis Guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Louis Haynes,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Louis Leonard,57.0,30.0,16.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Mackey,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Nix,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Oliver,514.0,338.0,92.0,2.0,0.0,73.0,29.0,626.0,19.4,103.0,2.0,5.0,7.0
Louis Riddick,193.0,153.0,29.0,2.0,1.0,8.0,1.0,16.0,16.0,16.0,0.0,0.0,1.0
Louis Ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Trinca Pasat,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Louis Wright,292.0,258.0,12.0,2.0,0.0,98.0,26.0,360.0,12.0,59.0,1.0,2.0,7.0
Lowell Caylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Lowell Lander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lowell Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lowell Rose,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lowell Wagner,0.0,0.0,0.0,0.0,0.0,0.0,25.0,331.0,13.1,40.0,0.0,0.0,5.0
Loyd Arms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Loyd Phillips,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,17.0,0.0,0.0,1.0
Loyd Wainscott,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lucious Smith,142.0,123.0,7.0,0.0,0.0,45.0,6.0,120.0,20.0,58.0,1.0,1.0,3.0
Lucius Sanford,329.0,230.0,44.0,3.0,0.0,15.0,5.0,124.0,24.8,41.0,0.0,5.0,8.0
Luiji Vilain,17.0,11.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0
Luis Almanzar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luis Castillo,242.0,110.0,71.0,21.0,0.0,6.0,2.0,5.0,2.5,4.0,0.0,2.0,2.0
Lukas Denis,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Van Ness,39.0,27.0,9.0,5.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Luke Gifford,79.0,44.0,12.0,0.0,0.0,1.0,1.0,13.0,13.0,13.0,0.0,1.0,1.0
Luke Johnsos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luke Kuechly,1226.0,723.0,470.0,15.5,1.0,79.0,22.0,219.0,9.3,32.0,3.0,9.0,9.0
Luke Masterson,117.0,54.0,44.0,0.0,0.0,2.0,1.0,30.0,30.0,30.0,0.0,2.0,0.0
Luke Owens,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,7.0
Luke Rhodes,17.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Lupe Sanchez,51.0,39.0,5.0,0.0,0.0,24.0,4.0,71.0,12.5,67.0,1.0,1.0,1.0
Luq Barcoo,10.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Luther Bradley,14.0,13.0,0.0,0.0,0.0,1.0,9.0,96.0,10.7,76.0,1.0,1.0,2.0
Luther Elliss,333.0,201.0,116.0,30.0,0.0,16.0,0.0,0.0,,,0.0,5.0,7.0
Luther Hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luther Henson,18.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luther Jeralds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luther Kirk,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Luther Robinson,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Lybrant Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyle Alzado,283.0,157.0,67.0,28.5,3.0,6.0,0.0,0.0,,,0.0,6.0,19.0
Lyle Blackwood,266.0,240.0,12.0,1.0,0.0,49.0,39.0,600.0,14.9,79.0,2.0,4.0,10.0
Lyle Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyle Pickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyle Rockenbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyle West,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Lyman Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyman White,23.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyndell Jones,9.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Lynden Trail,11.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Lyndon Johnson,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lynn Madsen,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Lynn Scott,76.0,53.0,13.0,1.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0
Lynn Thomas,26.0,16.0,4.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,1.0
Lynwood Alford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyons Killiher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Lyron Cobbins,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
M D Jennings,174.0,104.0,44.0,1.5,0.0,6.0,2.0,77.0,38.5,72.0,1.0,0.0,1.0
M J Stewart,242.0,177.0,43.0,1.0,0.0,16.0,3.0,54.0,18.0,30.0,0.0,6.0,3.0
M L Brackett,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,0.0,0.0,2.0
M L Carter,1.0,1.0,0.0,0.0,0.0,0.0,3.0,33.0,13.2,20.0,0.0,0.0,1.0
M L Johnson,40.0,27.0,4.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2.0
Maa Tanuvasa,173.0,125.0,41.0,36.0,0.0,2.0,0.0,0.0,,,0.0,3.0,7.0
Maalik Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mac Byrd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mac McIndoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mac Speedie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mac Stephens,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mack Gladden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mack Lamb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mack Mitchell,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,5.0
Mack Moore,24.0,20.0,2.0,8.5,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Mack Sauls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mack Travis,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mack Wilson,277.0,154.0,92.0,6.0,0.0,16.0,3.0,61.0,20.5,40.0,1.0,4.0,0.0
Mack Yoho,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.5,0.0,1.0,0.0,1.0
Mackensie Alexander,232.0,161.0,62.0,4.5,0.0,41.0,5.0,31.0,6.2,21.0,0.0,0.0,1.0
Macon Clark,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Madieu Williams,642.0,428.0,137.0,5.5,0.0,54.0,15.0,149.0,9.9,51.0,2.0,6.0,4.0
Madre Harper,24.0,13.0,7.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Major Hazelton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Major Wright,383.0,272.0,96.0,0.0,0.0,25.0,11.0,171.0,17.1,45.0,3.0,4.0,3.0
Makinton Dorleant,9.0,9.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,30.0,1.0,0.0,0.0
Mal Bleecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mal Kutner,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,17.5,31.0,0.0,0.0,1.0
Malcolm Butler,479.0,385.0,70.0,3.0,0.0,98.0,19.0,301.0,14.2,68.0,2.0,7.0,3.0
Malcolm Frank,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Malcolm Hamilton,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Malcolm Jenkins,1190.0,863.0,271.0,16.0,0.0,126.0,23.0,591.0,24.8,99.0,7.0,21.0,11.0
Malcolm Koonce,71.0,47.0,19.0,12.0,0.0,1.0,0.0,0.0,,,0.0,3.0,0.0
Malcolm Roach,103.0,40.0,55.0,2.0,0.0,4.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0
Malcolm Rodriguez,124.0,66.0,34.0,1.0,0.0,3.0,1.0,9.0,9.0,9.0,0.0,2.0,1.0
Malcolm Sheppard,26.0,21.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Malcolm Smith,629.0,394.0,167.0,10.0,0.0,28.0,9.0,168.0,18.7,69.0,2.0,12.0,3.0
Malcolm Taylor,89.0,53.0,14.0,10.5,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Malcolm Williams,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Malcom Brown,364.0,152.0,176.0,15.0,1.0,2.0,0.0,0.0,,,0.0,1.0,4.0
Maliek Collins,225.0,115.0,87.0,26.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
Malik Boyd,35.0,28.0,7.0,0.0,0.0,4.0,1.0,22.0,15.0,15.0,0.0,0.0,0.0
Malik Carney,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Malik Gant,6.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Malik Golden,24.0,13.0,8.0,0.0,0.0,3.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0
Malik Harrison,161.0,81.0,58.0,1.5,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Malik Herring,30.0,9.0,17.0,2.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Malik Hooker,310.0,185.0,110.0,0.0,0.0,20.0,12.0,175.0,14.6,32.0,0.0,1.0,4.0
Malik Jackson,333.0,217.0,97.0,40.0,1.0,33.0,0.0,0.0,,,0.0,7.0,5.0
Malik Jefferson,56.0,32.0,16.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Malik McDowell,40.0,17.0,20.0,4.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Malik Reed,180.0,91.0,76.0,20.0,0.0,6.0,0.0,0.0,,,0.0,3.0,2.0
Malliciah Goodman,48.0,19.0,26.0,1.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0
Mana Silva,46.0,31.0,12.0,0.0,0.0,8.0,2.0,72.0,36.0,36.0,0.0,0.0,0.0
Manny Fernandez,55.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0
Manny Hendrix,151.0,102.0,10.0,0.5,1.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
Manny Jones,19.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Manny Lawson,531.0,334.0,132.0,28.5,0.0,30.0,5.0,25.0,5.0,25.0,0.0,8.0,8.0
Manny Martin,97.0,72.0,19.0,0.0,0.0,18.0,5.0,70.0,13.1,31.0,0.0,0.0,1.0
Manny Sistrunk,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Manu Tuiasosopo,235.0,148.0,41.0,10.5,0.0,3.0,1.0,22.0,22.0,22.0,0.0,10.0,7.0
Manuel Wright,6.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Mao Tosi,58.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Marc Boutte,182.0,149.0,33.0,9.0,1.0,16.0,2.0,10.0,5.0,10.0,0.0,6.0,2.0
Marc Hogan,6.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Marc Megna,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marc Munford,85.0,68.0,12.0,1.0,0.0,2.0,2.0,16.0,8.0,10.0,0.0,0.0,3.0
Marc Spindler,226.0,127.0,65.0,9.5,0.0,4.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,4.0
Marc Woodard,90.0,79.0,7.0,1.5,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Marcel Dabo,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcelino McCrary Ball,29.0,15.0,10.0,0.0,0.0,2.0,1.0,57.0,57.0,57.0,0.0,0.0,0.0
Marcelis Branch,14.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcell Dareus,393.0,208.0,116.0,44.5,1.0,16.0,0.0,0.0,,,0.0,3.0,2.0
Marcell Harris,188.0,111.0,52.0,1.0,0.0,12.0,1.0,2.0,2.0,2.0,0.0,6.0,3.0
Marcello Simmons,12.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Marcellus Greene,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcellus Wiley,332.0,205.0,88.0,45.0,0.0,16.0,2.0,92.0,46.0,52.0,0.0,13.0,4.0
Marco Coleman,625.0,476.0,115.0,68.5,0.0,16.0,1.0,2.0,2.0,2.0,0.0,22.0,5.0
Marco Tongue,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Marco Wilson,170.0,123.0,36.0,0.0,0.0,21.0,3.0,77.0,28.8,39.0,1.0,3.0,0.0
Marcus Ball,30.0,22.0,7.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Bell,223.0,122.0,65.0,9.0,0.0,10.0,0.0,0.0,,,0.0,3.0,1.0
Marcus Benard,129.0,85.0,31.0,20.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0
Marcus Buckley,178.0,122.0,45.0,1.5,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
Marcus Buggs,42.0,16.0,13.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Burley,94.0,72.0,18.0,3.0,0.0,11.0,2.0,24.0,12.0,24.0,0.0,0.0,0.0
Marcus Coleman,534.0,367.0,78.0,0.0,0.0,117.0,25.0,476.0,22.7,102.0,2.0,6.0,5.0
Marcus Cooper,183.0,161.0,13.0,0.0,0.0,41.0,7.0,127.0,14.2,60.0,1.0,2.0,1.0
Marcus Cotton,86.0,66.0,12.0,14.0,0.0,6.0,0.0,0.0,,,0.0,3.0,0.0
Marcus Cromartie,54.0,44.0,9.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Davenport,163.0,79.0,74.0,24.0,0.0,4.0,0.0,0.0,,,0.0,7.0,1.0
Marcus Dixon,43.0,26.0,13.0,3.5,0.0,6.0,0.0,0.0,,,0.0,1.0,1.0
Marcus Dowtin,48.0,25.0,12.0,2.0,0.0,4.0,2.0,22.0,11.0,11.0,0.0,0.0,0.0
Marcus Epps,318.0,202.0,90.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
Marcus Floyd,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Forston,20.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Gilchrist,550.0,379.0,123.0,4.0,0.0,44.0,15.0,144.0,9.6,31.0,0.0,5.0,1.0
Marcus Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Hamilton,28.0,18.0,2.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Hardison,15.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Marcus Harrison,75.0,48.0,15.0,5.0,0.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Haynes,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Howard,19.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Marcus Hudson,116.0,86.0,8.0,0.0,0.0,7.0,0.0,0.0,,,0.0,3.0,2.0
Marcus Jones,127.0,77.0,34.0,24.0,0.0,4.0,0.0,0.0,,,0.0,2.0,4.0
Marcus Keyes,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Lawrence,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Maxey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Maye,434.0,275.0,130.0,4.5,0.0,30.0,8.0,153.0,19.1,104.0,0.0,5.0,1.0
Marcus McCauley,99.0,76.0,16.0,0.0,0.0,15.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Paschal,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Peters,441.0,337.0,92.0,2.0,0.0,112.0,37.0,942.0,25.3,90.0,7.0,12.0,10.0
Marcus Quinn,11.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Marcus Ray,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Reese,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Marcus Rios,15.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Roberson,68.0,57.0,9.0,0.0,0.0,12.0,1.0,18.0,18.0,18.0,0.0,1.0,1.0
Marcus Robertson,826.5,523.0,214.0,1.5,0.0,74.0,25.0,458.0,17.5,69.0,0.0,8.0,10.0
Marcus Rush,13.0,12.0,0.0,8.0,0.0,2.0,1.0,8.0,8.0,8.0,0.0,2.0,0.0
Marcus Sayles,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Sherels,166.0,140.0,18.0,2.0,0.0,22.0,5.0,152.0,30.4,64.0,2.0,1.0,2.0
Marcus Smith,57.0,38.0,16.0,7.5,0.0,3.0,0.0,0.0,,,0.0,2.0,0.0
Marcus Spears,255.0,135.0,98.0,10.0,0.0,12.0,0.0,0.0,,,0.0,3.0,1.0
Marcus Spriggs,19.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Marcus Stroud,438.0,235.0,120.0,29.5,0.0,42.0,0.0,0.0,,,0.0,8.0,6.0
Marcus Thomas,158.0,86.0,46.0,1.0,0.0,4.0,2.0,9.0,4.5,11.0,0.0,1.0,2.0
Marcus Trufant,718.0,545.0,88.0,3.0,0.0,127.0,23.0,448.0,17.8,84.0,3.0,5.0,7.0
Marcus Tubbs,66.0,30.0,23.0,7.0,0.0,3.0,0.0,0.0,,,0.0,3.0,1.0
Marcus Turner,136.0,107.0,14.0,1.0,0.0,19.0,8.0,240.0,23.6,90.0,3.0,2.0,6.0
Marcus Washington,679.0,369.0,181.0,38.5,0.0,31.0,4.0,95.0,23.8,41.0,1.0,17.0,8.0
Marcus White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marcus Wilkins,72.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,3.0
Marcus Williams,667.0,470.0,172.0,2.0,0.0,76.0,28.0,452.0,18.1,78.0,1.0,4.0,3.0
Marcus Wimberly,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Margus Hunt,173.0,100.0,59.0,15.0,0.0,11.0,0.0,0.0,,,0.0,2.0,2.0
Mario Addison,417.0,259.0,132.0,84.5,2.0,8.0,0.0,0.0,,,0.0,19.0,4.0
Mario Butler,34.0,26.0,5.0,1.0,0.0,8.0,0.0,0.0,,,0.0,0.0,0.0
Mario Celotto,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mario Clark,147.0,125.0,11.0,1.0,0.0,51.0,26.0,438.0,16.7,53.0,0.0,1.0,10.0
Mario DeMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mario Edwards,188.0,117.0,55.0,26.0,0.0,7.0,0.0,0.0,,,0.0,6.0,0.0
Mario Fatafehi,60.0,28.0,18.0,5.0,0.0,4.0,0.0,0.0,,,0.0,2.0,1.0
Mario Gianelli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Mario Goodrich,13.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Mario Haggan,299.0,206.0,45.0,10.0,0.0,3.0,1.0,16.0,16.0,16.0,1.0,8.0,1.0
Mario Harvey,57.0,35.0,16.0,1.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Mario Johnson,15.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mario Monds,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Mario Williams,429.0,277.0,91.0,103.5,0.0,21.0,0.0,0.0,,,0.0,17.0,6.0
Marion Campbell,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3,1.0,0.0,0.0,7.0
Marion Hobby,86.0,42.0,19.0,5.0,0.0,1.0,0.0,0.0,,,0.0,3.0,1.0
Marion Reeves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Marion Rushing,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,1.8,5.0,0.0,0.0,8.0
Mark Anderson,242.0,143.0,60.0,48.5,0.0,14.0,0.0,0.0,,,0.0,8.0,4.0
Mark Arneson,14.0,13.0,0.0,0.0,0.0,3.0,6.0,49.0,8.2,15.0,0.0,0.0,17.0
Mark Barron,846.0,573.0,206.0,15.0,1.0,51.0,10.0,74.0,7.4,22.0,1.0,5.0,5.0
Mark Brown,97.0,35.0,44.0,1.5,0.0,3.0,2.0,51.0,25.5,33.0,1.0,1.0,0.0
Mark Buben,13.0,12.0,1.0,0.0,0.0,1.0,1.0,49.0,49.0,49.0,0.0,0.0,2.0
