PLAYER,REC,YDS,AVG,LNG,TD,ATT,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Shaquan Davis,7.0,101.0,13.3,42.0,0.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Shaun Beyer,2.0,20.0,10.0,11.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Shaun Bodiford,2.0,26.0,13.0,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Shaun McDonald,241.0,2734.0,11.2,52.0,11.0,11.0,16.0,1.4,9.0,0.0,13.0,7.0
Shawn Beals,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Shawn Collins,101.0,1464.0,13.9,61.0,5.0,0.0,0.0,,,0.0,1.0,0.0
Shawn Jefferson,506.0,7435.0,15.1,76.0,31.0,17.0,159.0,9.4,33.0,0.0,6.0,5.0
Shawn Mills,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Shawn Nelson,27.0,212.0,9.0,25.0,2.0,0.0,0.0,,,0.0,3.0,2.0
Shawn Poindexter,2.0,12.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Shay Fields,3.0,14.0,4.8,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Shay Hodge,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Sheddrick Wilson,2.0,24.0,12.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Shedrick Jackson,9.0,112.0,12.1,34.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Sheldon Gaines,9.0,115.0,7.9,37.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Sheldon Jackson,10.0,71.0,6.6,16.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Shelton Diggs,0.0,0.0,,,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0
Shelton Gibson,19.0,310.0,18.0,63.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Shemar Bridges,6.0,78.0,10.5,38.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Sherrill Busby,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Sherrod Gideon,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Shi Smith,46.0,644.0,13.8,63.0,3.0,1.0,-3.0,-3.0,-3.0,0.0,4.0,1.0
Shockmain Davis,2.0,12.0,6.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Shonn Bell,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Si Seyfrit,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Si Titus,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Sidney Rice,275.0,4032.0,13.9,63.0,34.0,4.0,9.0,2.2,3.0,0.0,3.0,2.0
Simi Fehoko,26.0,202.0,7.5,18.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Simmie Cobbs,7.0,109.0,13.0,38.0,1.0,1.0,-7.0,-7.0,-7.0,0.0,0.0,0.0
Sims Stokes,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Sinorice Moss,49.0,559.0,11.2,46.0,6.0,1.0,4.0,4.0,4.0,0.0,2.0,2.0
Sir Mawn Wilson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Sirr Parker,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Skye Dawson,3.0,23.0,7.7,11.0,0.0,2.0,15.0,7.5,14.0,0.0,1.0,0.0
Skyler Green,5.0,69.0,15.4,21.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Skyy Moore,53.0,540.0,9.9,54.0,2.0,8.0,54.0,6.4,12.0,0.0,3.0,3.0
Slade Bolden,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Sloan Thomas,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Snoop Minnis,33.0,511.0,16.2,56.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Solomon Miller,14.0,241.0,17.8,33.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0
Solomon Patton,3.0,42.0,12.5,25.0,1.0,1.0,19.0,19.0,19.0,0.0,1.0,0.0
Sonny Randle,369.0,6052.0,16.4,86.0,66.0,0.0,0.0,,,0.0,3.0,0.0
Speed Riddell,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Speedy Thomas,95.0,1248.0,11.1,90.0,8.0,8.0,22.0,2.9,16.0,1.0,4.0,0.0
Spencer Schnell,7.0,119.0,17.0,30.0,0.0,2.0,24.0,12.0,19.0,0.0,0.0,0.0
Spin Roy,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Stacey Bailey,206.0,3422.0,16.8,68.0,18.0,4.0,-2.0,-0.5,6.0,0.0,5.0,4.0
Stacey Dawsey,13.0,142.0,10.2,29.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Stacey Mobley,21.0,265.0,13.7,40.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Stacey Simmons,4.0,33.0,8.2,12.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Stacy Coley,12.0,188.0,13.3,39.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Stacy Robinson,51.0,811.0,14.9,62.0,7.0,0.0,0.0,,,0.0,1.0,1.0
Stan Andersen,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Stan Baker,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Stan Brown,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Stan Davis,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Stan Hunter,6.0,50.0,8.2,12.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Stan Rome,22.0,286.0,13.9,33.0,1.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Stanley Berryhill,1.0,14.0,14.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Stanley Morgan,19.0,188.0,9.6,32.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Stanley Shakespeare,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Stedman Bailey,75.0,1066.0,13.8,68.0,3.0,3.0,46.0,15.3,27.0,1.0,0.0,0.0
Stefan Logan,3.0,46.0,16.2,19.0,0.0,28.0,142.0,5.2,21.0,0.0,13.0,5.0
Stefon Diggs,924.0,11431.0,12.4,75.0,73.0,36.0,183.0,5.0,27.0,0.0,12.0,5.0
Stein Koss,2.0,25.0,12.5,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Stepfret Williams,37.0,421.0,12.6,32.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Stephen Alexander,249.0,2535.0,9.9,33.0,14.0,0.0,0.0,,,0.0,5.0,4.0
Stephen Anderson,74.0,824.0,10.6,42.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Stephen Baker,150.0,2744.0,18.7,85.0,23.0,2.0,21.0,10.5,18.0,0.0,1.0,1.0
Stephen Burton,32.0,439.0,14.4,56.0,1.0,1.0,-9.0,-9.0,-9.0,0.0,1.0,1.0
Stephen Carlson,12.0,114.0,9.6,21.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
Stephen Hill,61.0,783.0,12.5,51.0,4.0,0.0,0.0,,,0.0,2.0,2.0
Stephen Hobbs,5.0,55.0,11.0,18.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Stephen Spach,40.0,332.0,7.9,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Stephen Starring,130.0,2232.0,18.1,76.0,11.0,5.0,-3.0,-2.4,10.0,0.0,12.0,3.0
Stephen Sullivan,7.0,84.0,15.1,33.0,0.0,0.0,0.0,,,0.0,2.0,2.0
Stephen Williams,43.0,884.0,22.2,50.0,9.0,0.0,0.0,,,0.0,0.0,0.0
Stephone Paige,385.0,6483.0,16.7,86.0,50.0,7.0,31.0,4.4,15.0,0.0,9.0,5.0
Sterling Sharpe,606.0,8363.0,14.0,79.0,69.0,23.0,72.0,3.1,26.0,0.0,9.0,2.0
Sterling Shepard,400.0,4414.0,11.1,77.0,23.0,25.0,188.0,7.4,27.0,1.0,4.0,2.0
Steve Alvers,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Bird,0.0,0.0,,,0.0,0.0,0.0,,,0.0,3.0,1.0
Steve Breaston,307.0,3973.0,12.4,58.0,12.0,13.0,137.0,10.5,28.0,0.0,5.0,1.0
Steve Brooks,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Burks,13.0,264.0,22.8,76.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Steve Bush,44.0,325.0,7.5,18.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Steve Carter,1.0,12.0,12.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Craig,18.0,172.0,9.3,17.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Steve Donatell,2.0,17.0,8.5,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Finch,3.0,54.0,18.0,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Folsom,37.0,349.0,9.5,26.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Steve Gaunty,5.0,87.0,18.3,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Steve Griffin,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Haggerty,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Hanson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Hawkins,2.0,22.0,11.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Heckard,6.0,106.0,20.0,50.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Heiden,204.0,1727.0,8.1,62.0,14.0,0.0,0.0,,,0.0,2.0,2.0
Steve Hendrickson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Holden,62.0,927.0,15.3,53.0,4.0,3.0,2.0,0.7,6.0,0.0,9.0,0.0
Steve Holloway,10.0,127.0,11.1,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Ishmael,5.0,77.0,12.8,39.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Johnson,428.0,5285.0,11.7,63.0,36.0,4.0,20.0,5.0,10.0,0.0,6.0,4.0
Steve Junker,61.0,840.0,14.1,38.0,9.0,0.0,0.0,,,0.0,1.0,0.0
Steve Kreider,156.0,2238.0,15.5,56.0,9.0,4.0,23.0,5.8,21.0,0.0,5.0,2.0
Steve Largent,842.0,13523.0,15.9,74.0,104.0,18.0,81.0,3.9,21.0,1.0,17.0,7.0
Steve Maneri,12.0,171.0,13.5,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Marks,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Newell,7.0,68.0,11.5,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Odom,84.0,1613.0,20.1,95.0,11.0,16.0,205.0,13.0,28.0,1.0,27.0,0.0
Steve Pierce,2.0,21.0,10.5,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Pritko,85.0,991.0,12.6,53.0,11.0,0.0,0.0,,,0.0,1.0,0.0
Steve Raible,68.0,1017.0,15.0,80.0,3.0,3.0,15.0,5.0,13.0,0.0,2.0,0.0
Steve Rhem,4.0,50.0,12.5,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Rivera,3.0,21.0,7.0,7.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Steve Sanders,11.0,113.0,11.5,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Schubert,29.0,431.0,14.8,34.0,2.0,0.0,0.0,,,0.0,6.0,0.0
Steve Smith,1556.0,22779.0,14.4,80.0,128.0,91.0,652.0,7.6,39.0,3.0,46.0,22.0
Steve Stephens,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Steve Sweeney,2.0,52.0,26.0,34.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Steve Tasker,65.0,1038.0,14.8,62.0,10.0,24.0,186.0,8.7,40.0,0.0,9.0,5.0
Steve Watson,374.0,6470.0,18.1,95.0,37.0,8.0,17.0,2.1,10.0,0.0,2.0,2.0
Steve Zabel,8.0,119.0,16.2,25.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Steven Dunbar,4.0,36.0,9.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steven Mitchell,22.0,210.0,9.2,28.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Steven Scheu,2.0,24.0,12.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Steven Sims,95.0,850.0,8.5,65.0,8.0,28.0,222.0,8.7,65.0,1.0,10.0,2.0
Stevie Anderson,16.0,188.0,11.6,19.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Stillman Rouse,2.0,17.0,8.5,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Stillwell Saunooke,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Stone Smartt,4.0,17.0,5.2,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Stu Voigt,207.0,2281.0,11.5,44.0,20.0,2.0,3.0,1.5,2.0,1.0,4.0,0.0
Sulecio Sanford,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Syii Tucker,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Sylvester Byrd,7.0,125.0,18.0,33.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Sylvester Morris,48.0,678.0,13.8,47.0,3.0,0.0,0.0,,,0.0,3.0,3.0
Syndric Steptoe,22.0,262.0,12.8,53.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0
T C Blair,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
T J Hockenson,261.0,2805.0,10.9,81.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
T J Houshmandzadeh,649.0,7469.0,12.0,62.0,46.0,23.0,142.0,5.9,17.0,1.0,12.0,7.0
T J Jones,95.0,1232.0,13.5,64.0,9.0,1.0,-3.0,-3.0,-3.0,0.0,10.0,1.0
T J Luther,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
T J Rahming,2.0,21.0,10.5,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
T Y Hilton,720.0,11068.0,15.5,87.0,60.0,11.0,65.0,5.2,19.0,0.0,8.0,2.0
Tab Perry,10.0,109.0,10.4,30.0,1.0,6.0,22.0,4.0,9.0,1.0,2.0,1.0
Taco Wallace,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tag Rome,6.0,49.0,7.1,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tai Streets,210.0,2438.0,12.0,52.0,16.0,2.0,9.0,4.5,9.0,0.0,2.0,1.0
Taj Smith,7.0,133.0,20.8,43.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tajae Sharpe,136.0,1702.0,12.7,60.0,8.0,3.0,6.0,2.0,16.0,0.0,0.0,0.0
Talman Gardner,4.0,52.0,14.3,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tamarick Vanover,40.0,567.0,15.3,57.0,3.0,17.0,88.0,5.3,17.0,0.0,18.0,6.0
Tandon Doss,47.0,636.0,13.1,63.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Tank Dell,52.0,774.0,14.6,68.0,8.0,11.0,51.0,5.9,13.0,0.0,1.0,0.0
Tanner Conner,3.0,25.0,8.3,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tanner Gentry,31.0,310.0,11.6,45.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Tanner Hudson,57.0,691.0,11.6,31.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Tanner McEvoy,25.0,480.0,19.8,53.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Taquan Mizzell,6.0,13.0,3.4,12.0,0.0,8.0,92.0,10.6,28.0,0.0,2.0,2.0
Tarik Black,11.0,143.0,11.2,47.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tavarres King,53.0,727.0,13.0,59.0,7.0,4.0,31.0,7.8,20.0,0.0,0.0,0.0
Tavon Austin,278.0,2605.0,10.2,81.0,17.0,202.0,1355.0,7.7,65.0,10.0,26.0,11.0
Tay Martin,7.0,45.0,6.2,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Taye Biddle,3.0,37.0,10.8,22.0,0.0,1.0,-6.0,-6.0,-6.0,0.0,0.0,0.0
Taylor Gabriel,267.0,3316.0,12.4,76.0,14.0,31.0,211.0,6.8,27.0,1.0,3.0,2.0
Taylor Jacobs,43.0,443.0,10.7,45.0,3.0,3.0,-22.0,-7.3,-6.0,0.0,0.0,0.0
Taylor Price,22.0,369.0,15.7,50.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Taylor Thompson,33.0,302.0,8.4,20.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Taysom Hill,10.0,87.0,7.7,30.0,2.0,96.0,575.0,5.9,60.0,7.0,2.0,0.0
Taywan Taylor,75.0,1021.0,13.6,55.0,4.0,14.0,64.0,4.4,17.0,0.0,1.0,1.0
Taz Anderson,87.0,1335.0,14.9,78.0,9.0,15.0,39.0,1.4,19.0,1.0,1.0,0.0
Teagan Quitoriano,8.0,119.0,10.7,52.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Ted Cook,61.0,891.0,14.5,50.0,5.0,0.0,0.0,,,0.0,2.0,0.0
Ted Cremer,15.0,179.0,11.4,39.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Dailey,7.0,66.0,10.2,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Ted Drews,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Ginn,495.0,7048.0,14.4,88.0,37.0,77.0,592.0,7.7,43.0,3.0,28.0,6.0
Ted Grefe,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Hopkins,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Koy,10.0,133.0,12.2,22.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Ted Kucharski,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ted Kwalick,180.0,2705.0,14.9,81.0,23.0,20.0,177.0,8.6,45.0,0.0,5.0,0.0
Ted Lapka,12.0,169.0,12.8,42.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Ted Popson,112.0,1021.0,8.3,39.0,8.0,0.0,0.0,,,0.0,1.0,1.0
Ted Wilson,5.0,112.0,22.5,64.0,1.0,2.0,28.0,14.0,16.0,1.0,0.0,0.0
Teddy Williams,1.0,51.0,51.0,51.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tee Higgins,290.0,4163.0,14.1,80.0,27.0,5.0,28.0,6.2,13.0,0.0,2.0,2.0
Temarrick Hemingway,16.0,176.0,10.3,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Teo Redding,4.0,74.0,20.0,38.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terance Mathis,720.0,9223.0,13.4,81.0,66.0,14.0,97.0,6.9,19.0,2.0,14.0,8.0
Terrance Copper,107.0,1249.0,11.3,50.0,7.0,3.0,8.0,2.7,8.0,0.0,2.0,2.0
Terrance Williams,256.0,3783.0,15.1,82.0,26.0,5.0,19.0,3.8,9.0,0.0,3.0,3.0
Terrell Bynum,5.0,60.0,16.5,39.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrell Owens,1153.0,16918.0,14.9,98.0,158.0,40.0,252.0,6.2,38.0,3.0,13.0,8.0
Terrelle Pryor,123.0,1707.0,15.2,54.0,9.0,12.0,28.0,0.9,15.0,1.0,1.0,0.0
Terrence Austin,36.0,471.0,12.5,38.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Terrence Edwards,1.0,10.0,10.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Murphy,5.0,36.0,7.1,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Nunn,4.0,80.0,18.6,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terrence Warren,0.0,0.0,,,0.0,3.0,15.0,5.0,11.0,0.0,0.0,0.0
Terrence Wilkins,128.0,1552.0,11.4,80.0,7.0,10.0,66.0,5.6,18.0,0.0,16.0,6.0
Terry Anderson,2.0,112.0,56.0,56.0,0.0,1.0,11.0,11.0,11.0,0.0,2.0,0.0
Terry Anthony,4.0,51.0,12.8,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Barr,227.0,3810.0,17.5,80.0,35.0,32.0,151.0,5.0,37.0,2.0,10.0,0.0
Terry Beasley,38.0,570.0,14.5,68.0,3.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0
Terry Carter,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Godwin,8.0,62.0,7.7,21.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0
Terry Greer,38.0,640.0,18.0,68.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Terry Guess,2.0,69.0,34.5,57.0,1.0,2.0,-4.0,-2.0,-1.0,0.0,0.0,0.0
Terry Hardy,68.0,461.0,6.5,23.0,3.0,0.0,0.0,,,0.0,4.0,1.0
Terry Jones,70.0,585.0,8.7,27.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Terry LeCount,100.0,1554.0,15.9,49.0,9.0,6.0,90.0,15.0,40.0,0.0,1.0,0.0
Terry McLaurin,394.0,5477.0,14.0,75.0,25.0,10.0,71.0,7.3,27.0,0.0,2.0,1.0
Terry Metcalf,48.0,595.0,10.9,52.0,0.0,18.0,60.0,2.9,12.0,0.0,6.0,4.0
Terry Mickens,74.0,912.0,13.0,32.0,4.0,0.0,0.0,,,0.0,2.0,1.0
Terry Nelson,102.0,1329.0,14.0,52.0,6.0,14.0,87.0,5.8,18.0,1.0,5.0,0.0
Terry Obee,26.0,351.0,14.7,48.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Terry Orr,33.0,602.0,20.3,58.0,7.0,0.0,0.0,,,0.0,1.0,0.0
Terry Samuels,8.0,57.0,6.9,17.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Terry Stoepel,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Wells,1.0,9.0,9.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Terry Wright,3.0,44.0,20.8,39.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0
Tevaun Smith,10.0,138.0,19.3,47.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tevin Jones,13.0,192.0,14.0,39.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Tevin Westbrook,2.0,10.0,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Teyo Johnson,26.0,288.0,10.3,25.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Thabiti Davis,5.0,74.0,16.8,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thad McFadden,4.0,41.0,11.2,13.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Thaddeus Moss,8.0,64.0,8.6,18.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Thayer Thomas,5.0,41.0,7.6,13.0,0.0,0.0,0.0,,,0.0,2.0,1.0
Theo Bell,143.0,2457.0,16.4,72.0,8.0,2.0,12.0,6.0,7.0,0.0,11.0,3.0
Theo Young,2.0,10.0,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Bailey,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Duarte,13.0,96.0,8.2,16.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Henley,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Hennigan,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Ives,9.0,148.0,16.7,29.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Lewis,74.0,1032.0,13.0,46.0,5.0,0.0,0.0,,,0.0,3.0,1.0
Thomas McLemore,2.0,12.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thomas Odukoya,1.0,5.0,5.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Thornton Chandler,29.0,268.0,9.1,29.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Thurlow Cooper,36.0,491.0,14.6,38.0,8.0,0.0,0.0,,,0.0,0.0,0.0
Thyrick Pitts,4.0,42.0,9.7,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tillie Voss,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Baker,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Barnett,88.0,1262.0,15.4,77.0,11.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0
Tim Berra,0.0,0.0,,,0.0,0.0,0.0,,,0.0,2.0,0.0
Tim Carter,85.0,1114.0,13.3,44.0,4.0,11.0,97.0,8.8,22.0,0.0,3.0,1.0
Tim Daniel,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Dwight,194.0,2964.0,15.9,78.0,19.0,57.0,413.0,7.4,48.0,3.0,16.0,6.0
Tim Euhus,14.0,115.0,7.6,17.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tim George,2.0,28.0,14.0,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Hendrix,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Jorden,9.0,50.0,5.6,12.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Tim Kearse,3.0,56.0,18.7,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Massaquoi,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim McGee,305.0,4855.0,15.6,78.0,27.0,7.0,28.0,4.5,25.0,0.0,2.0,0.0
Tim Moffett,16.0,247.0,16.9,34.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
Tim Patrick,152.0,2109.0,13.8,61.0,12.0,3.0,17.0,5.7,13.0,0.0,2.0,1.0
Tim Semisch,5.0,51.0,10.5,13.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tim Sherwin,76.0,1002.0,13.4,33.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Tim Stallworth,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Stracka,2.0,27.0,13.5,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Tim Toone,3.0,55.0,23.5,39.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Tim White,12.0,181.0,16.3,33.0,1.0,1.0,8.0,8.0,8.0,0.0,2.0,1.0
Tim Wrightman,50.0,718.0,15.1,49.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Timmie Ware,3.0,49.0,16.3,23.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Timothy Wright,97.0,981.0,10.3,36.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Tinker Owens,60.0,785.0,13.6,74.0,4.0,0.0,0.0,,,0.0,1.0,0.0
