PLAYER,SEASON,SUBSEASON,WK,DATE,OPP,RESULT,G,GS
Aaron Brewer,2017,Preseason,4,2017-09-01,@Broncos,L 2 - 30,1,0
Aaron Brewer,2017,Preseason,3,2017-08-26,@Falcons,W 24 - 14,1,0
Aaron Brewer,2017,Preseason,2,2017-08-20,Bears,L 23 - 24,1,0
Aaron Brewer,2017,Preseason,1,2017-08-13,Raiders,W 20 - 10,1,0
Aaron Brewer,2017,Preseason,0,2017-08-04,@Cowboys,L 18 - 20,1,0
Aaron Brewer,2017,Regular Season,17,2017-12-31,@Seahawks,W 26 - 24,1,0
Aaron Brewer,2017,Regular Season,16,2017-12-24,Giants,W 23 - 0,1,0
Aaron Brewer,2017,Regular Season,15,2017-12-17,@Redskins,L 15 - 20,1,0
Aaron Brewer,2017,Regular Season,5,2017-10-08,@Eagles,L 7 - 34,1,0
Aaron Brewer,2017,Regular Season,4,2017-10-01,49ers,W 18 - 15,1,0
Aaron Brewer,2017,Regular Season,3,2017-09-26,Cowboys,L 17 - 28,1,0
Aaron Brewer,2017,Regular Season,2,2017-09-17,@Colts,W 16 - 13,1,0
Aaron Brewer,2017,Regular Season,1,2017-09-10,@Lions,L 23 - 35,1,0
Charley Hughlett,2017,Preseason,4,2017-09-01,@Bears,W 25 - 0,1,0
Charley Hughlett,2017,Preseason,3,2017-08-26,@Buccaneers,W 13 - 9,1,0
Charley Hughlett,2017,Preseason,2,2017-08-22,Giants,W 10 - 6,1,0
Charley Hughlett,2017,Preseason,1,2017-08-11,Saints,W 20 - 14,1,0
Charley Hughlett,2017,Regular Season,17,2017-12-31,@Steelers,L 24 - 28,1,0
Charley Hughlett,2017,Regular Season,16,2017-12-24,@Bears,L 3 - 20,1,0
Charley Hughlett,2017,Regular Season,15,2017-12-17,Ravens,L 10 - 27,1,0
Charley Hughlett,2017,Regular Season,14,2017-12-10,Packers,L 21 - 27,1,0
Charley Hughlett,2017,Regular Season,13,2017-12-03,@Chargers,L 10 - 19,1,0
Charley Hughlett,2017,Regular Season,12,2017-11-26,@Bengals,L 16 - 30,1,0
Charley Hughlett,2017,Regular Season,11,2017-11-19,Jaguars,L 7 - 19,1,0
Charley Hughlett,2017,Regular Season,10,2017-11-12,@Lions,L 24 - 38,1,0
Charley Hughlett,2017,Regular Season,8,2017-10-29,Vikings,L 16 - 33,1,0
Charley Hughlett,2017,Regular Season,7,2017-10-22,Titans,L 9 - 12,1,0
Charley Hughlett,2017,Regular Season,6,2017-10-15,@Texans,L 17 - 33,1,0
Charley Hughlett,2017,Regular Season,5,2017-10-08,Jets,L 14 - 17,1,0
Charley Hughlett,2017,Regular Season,4,2017-10-01,Bengals,L 7 - 31,1,0
Charley Hughlett,2017,Regular Season,3,2017-09-24,@Colts,L 28 - 31,1,0
Charley Hughlett,2017,Regular Season,2,2017-09-17,@Ravens,L 10 - 24,1,0
Charley Hughlett,2017,Regular Season,1,2017-09-10,Steelers,L 18 - 21,1,0
Beau Brinkley,2017,Preseason,4,2017-09-01,@Chiefs,L 6 - 30,1,0
Beau Brinkley,2017,Preseason,3,2017-08-27,Bears,L 7 - 19,0,0
Beau Brinkley,2017,Preseason,2,2017-08-19,Panthers,W 34 - 27,0,0
Beau Brinkley,2017,Preseason,1,2017-08-12,@Jets,L 3 - 7,1,0
Beau Brinkley,2017,Regular Season,17,2017-12-31,Jaguars,W 15 - 10,1,0
Beau Brinkley,2017,Regular Season,16,2017-12-24,Rams,L 23 - 27,1,0
Beau Brinkley,2017,Regular Season,15,2017-12-17,@49ers,L 23 - 25,1,0
Beau Brinkley,2017,Regular Season,14,2017-12-10,@Cardinals,L 7 - 12,1,0
Beau Brinkley,2017,Regular Season,13,2017-12-03,Texans,W 24 - 13,1,0
Beau Brinkley,2017,Regular Season,12,2017-11-26,@Colts,W 20 - 16,1,0
Beau Brinkley,2017,Regular Season,11,2017-11-17,@Steelers,L 17 - 40,1,0
Beau Brinkley,2017,Regular Season,10,2017-11-12,Bengals,W 24 - 20,1,0
Beau Brinkley,2017,Regular Season,9,2017-11-05,Ravens,W 23 - 20,1,0
Beau Brinkley,2017,Regular Season,7,2017-10-22,@Browns,W 12 - 9,1,0
Beau Brinkley,2017,Regular Season,6,2017-10-17,Colts,W 36 - 22,1,0
Beau Brinkley,2017,Regular Season,5,2017-10-08,@Dolphins,L 10 - 16,1,0
Beau Brinkley,2017,Regular Season,4,2017-10-01,@Texans,L 14 - 57,1,0
Beau Brinkley,2017,Regular Season,3,2017-09-24,Seahawks,W 33 - 27,1,0
Beau Brinkley,2017,Regular Season,2,2017-09-17,@Jaguars,W 37 - 16,1,0
Beau Brinkley,2017,Regular Season,1,2017-09-10,Raiders,L 16 - 26,1,0
Beau Brinkley,2017,Post Season,2,2018-01-14,@Patriots,L 14 - 35,1,0
Beau Brinkley,2017,Post Season,1,2018-01-06,@Chiefs,W 22 - 21,1,0
Andrew DePaola,2017,Preseason,4,2017-08-31,Redskins,L 10 - 13,1,0
Andrew DePaola,2017,Preseason,3,2017-08-26,Browns,L 9 - 13,1,0
Andrew DePaola,2017,Regular Season,17,2017-12-31,@Vikings,L 10 - 23,1,0
Andrew DePaola,2017,Regular Season,16,2017-12-24,Browns,W 20 - 3,1,0
Andrew DePaola,2017,Regular Season,15,2017-12-16,@Lions,L 10 - 20,1,0
Andrew DePaola,2017,Regular Season,14,2017-12-10,@Bengals,W 33 - 7,1,0
Andrew DePaola,2017,Regular Season,13,2017-12-03,49ers,L 14 - 15,1,0
Andrew DePaola,2017,Regular Season,12,2017-11-26,@Eagles,L 3 - 31,1,0
Andrew DePaola,2017,Regular Season,11,2017-11-19,Lions,L 24 - 27,1,0
Andrew DePaola,2017,Regular Season,10,2017-11-12,Packers,L 16 - 23,1,0
Andrew DePaola,2017,Regular Season,8,2017-10-29,@Saints,L 12 - 20,1,0
Andrew DePaola,2017,Regular Season,7,2017-10-22,Panthers,W 17 - 3,1,0
Andrew DePaola,2017,Regular Season,6,2017-10-15,@Ravens,W 27 - 24,1,0
Andrew DePaola,2017,Regular Season,5,2017-10-10,Vikings,L 17 - 20,1,0
Andrew DePaola,2017,Regular Season,4,2017-09-29,@Packers,L 14 - 35,1,0
Andrew DePaola,2017,Regular Season,3,2017-09-24,Steelers,W 23 - 17,1,0
Andrew DePaola,2017,Regular Season,2,2017-09-17,@Buccaneers,L 7 - 29,1,0
Andrew DePaola,2017,Regular Season,1,2017-09-10,Falcons,L 17 - 23,1,0
Kevin McDermott,2017,Preseason,4,2017-09-01,Dolphins,L 9 - 30,1,0
Kevin McDermott,2017,Preseason,3,2017-08-28,49ers,W 32 - 31,1,0
Kevin McDermott,2017,Preseason,2,2017-08-19,@Seahawks,L 13 - 20,1,0
Kevin McDermott,2017,Preseason,1,2017-08-10,@Bills,W 17 - 10,1,0
Kevin McDermott,2017,Regular Season,16,2017-12-24,@Packers,W 16 - 0,1,0
Kevin McDermott,2017,Regular Season,15,2017-12-17,Bengals,W 34 - 7,1,0
Kevin McDermott,2017,Regular Season,14,2017-12-10,@Panthers,L 24 - 31,1,0
Kevin McDermott,2017,Regular Season,13,2017-12-03,@Falcons,W 14 - 9,1,0
Kevin McDermott,2017,Regular Season,12,2017-11-23,@Lions,W 30 - 23,1,0
Kevin McDermott,2017,Regular Season,11,2017-11-19,Rams,W 24 - 7,1,0
Kevin McDermott,2017,Regular Season,10,2017-11-12,@Redskins,W 38 - 30,1,0
Kevin McDermott,2017,Regular Season,8,2017-10-29,@Browns,W 33 - 16,1,0
Kevin McDermott,2017,Regular Season,7,2017-10-22,Ravens,W 24 - 16,1,0
Kevin McDermott,2017,Regular Season,6,2017-10-15,Packers,W 23 - 10,1,0
Kevin McDermott,2017,Regular Season,5,2017-10-10,@Bears,W 20 - 17,1,0
Kevin McDermott,2017,Regular Season,4,2017-10-01,Lions,L 7 - 14,1,0
Kevin McDermott,2017,Regular Season,3,2017-09-24,Buccaneers,W 34 - 17,1,0
Kevin McDermott,2017,Regular Season,2,2017-09-17,@Steelers,L 9 - 26,1,0
Kevin McDermott,2017,Regular Season,1,2017-09-11,Saints,W 29 - 19,1,0
James Winchester,2017,Preseason,4,2017-09-01,Titans,W 30 - 6,1,0
James Winchester,2017,Preseason,3,2017-08-26,@Seahawks,L 13 - 26,1,0
James Winchester,2017,Preseason,2,2017-08-19,@Bengals,W 30 - 12,1,0
James Winchester,2017,Preseason,1,2017-08-12,49ers,L 17 - 27,1,0
James Winchester,2017,Regular Season,17,2017-12-31,@Broncos,W 27 - 24,1,0
James Winchester,2017,Regular Season,16,2017-12-24,Dolphins,W 29 - 13,1,0
James Winchester,2017,Regular Season,15,2017-12-17,Chargers,W 30 - 13,1,0
James Winchester,2017,Regular Season,14,2017-12-10,Raiders,W 26 - 15,1,0
James Winchester,2017,Regular Season,13,2017-12-03,@Jets,L 31 - 38,1,0
James Winchester,2017,Regular Season,12,2017-11-26,Bills,L 10 - 16,1,0
James Winchester,2017,Regular Season,11,2017-11-19,@Giants,L 9 - 12,1,0
James Winchester,2017,Regular Season,9,2017-11-05,@Cowboys,L 17 - 28,1,0
James Winchester,2017,Regular Season,8,2017-10-31,Broncos,W 29 - 19,1,0
James Winchester,2017,Regular Season,7,2017-10-20,@Raiders,L 30 - 31,1,0
James Winchester,2017,Regular Season,6,2017-10-15,Steelers,L 13 - 19,1,0
James Winchester,2017,Regular Season,5,2017-10-09,@Texans,W 42 - 34,1,0
James Winchester,2017,Regular Season,4,2017-10-03,Redskins,W 29 - 20,1,0
James Winchester,2017,Regular Season,3,2017-09-24,@Chargers,W 24 - 10,1,0
James Winchester,2017,Regular Season,2,2017-09-17,Eagles,W 27 - 20,1,0
James Winchester,2017,Regular Season,1,2017-09-08,@Patriots,W 42 - 27,1,0
James Winchester,2017,Post Season,1,2018-01-06,Titans,L 21 - 22,1,0
Casey Kreiter,2017,Preseason,4,2017-09-01,Cardinals,W 30 - 2,1,0
Casey Kreiter,2017,Preseason,3,2017-08-27,Packers,W 20 - 17,1,0
Casey Kreiter,2017,Preseason,2,2017-08-20,@49ers,W 33 - 14,1,0
Casey Kreiter,2017,Preseason,1,2017-08-11,@Bears,W 24 - 17,1,0
Casey Kreiter,2017,Regular Season,17,2017-12-31,Chiefs,L 24 - 27,1,0
Casey Kreiter,2017,Regular Season,16,2017-12-24,@Redskins,L 11 - 27,1,0
Casey Kreiter,2017,Regular Season,15,2017-12-15,@Colts,W 25 - 13,1,0
Casey Kreiter,2017,Regular Season,14,2017-12-10,Jets,W 23 - 0,1,0
Casey Kreiter,2017,Regular Season,13,2017-12-03,@Dolphins,L 9 - 35,1,0
Casey Kreiter,2017,Regular Season,12,2017-11-26,@Raiders,L 14 - 21,1,0
Casey Kreiter,2017,Regular Season,11,2017-11-19,Bengals,L 17 - 20,1,0
Casey Kreiter,2017,Regular Season,10,2017-11-13,Patriots,L 16 - 41,1,0
Casey Kreiter,2017,Regular Season,9,2017-11-05,@Eagles,L 23 - 51,1,0
Casey Kreiter,2017,Regular Season,8,2017-10-31,@Chiefs,L 19 - 29,1,0
Casey Kreiter,2017,Regular Season,7,2017-10-22,@Chargers,L 0 - 21,1,0
Casey Kreiter,2017,Regular Season,6,2017-10-16,Giants,L 10 - 23,1,0
Casey Kreiter,2017,Regular Season,4,2017-10-01,Raiders,W 16 - 10,1,0
Casey Kreiter,2017,Regular Season,3,2017-09-24,@Bills,L 16 - 26,1,0
Casey Kreiter,2017,Regular Season,2,2017-09-17,Cowboys,W 42 - 17,1,0
Casey Kreiter,2017,Regular Season,1,2017-09-12,Chargers,W 24 - 21,1,0
Tyler Ott,2017,Preseason,4,2017-09-01,@Raiders,W 17 - 13,1,0
Tyler Ott,2017,Preseason,3,2017-08-26,Chiefs,W 26 - 13,1,0
Tyler Ott,2017,Preseason,2,2017-08-19,Vikings,W 20 - 13,1,0
Tyler Ott,2017,Preseason,1,2017-08-14,@Chargers,W 48 - 17,1,0
Tyler Ott,2017,Regular Season,17,2017-12-31,Cardinals,L 24 - 26,1,0
Tyler Ott,2017,Regular Season,16,2017-12-24,@Cowboys,W 21 - 12,1,0
Tyler Ott,2017,Regular Season,15,2017-12-17,Rams,L 7 - 42,1,0
Tyler Ott,2017,Regular Season,14,2017-12-10,@Jaguars,L 24 - 30,1,0
Tyler Ott,2017,Regular Season,13,2017-12-04,Eagles,W 24 - 10,1,0
Tyler Ott,2017,Regular Season,12,2017-11-26,@49ers,W 24 - 13,1,0
Tyler Ott,2017,Regular Season,11,2017-11-21,Falcons,L 31 - 34,1,0
Tyler Ott,2017,Regular Season,10,2017-11-10,@Cardinals,W 22 - 16,1,0
Tyler Ott,2017,Regular Season,9,2017-11-05,Redskins,L 14 - 17,1,0
Tyler Ott,2017,Regular Season,8,2017-10-29,Texans,W 41 - 38,1,0
Tyler Ott,2017,Regular Season,7,2017-10-22,@Giants,W 24 - 7,1,0
Tyler Ott,2017,Regular Season,5,2017-10-08,@Rams,W 16 - 10,1,0
Tyler Ott,2017,Regular Season,4,2017-10-02,Colts,W 46 - 18,1,0
Tyler Ott,2017,Regular Season,3,2017-09-24,@Titans,L 27 - 33,1,0
Tyler Ott,2017,Regular Season,2,2017-09-17,49ers,W 12 - 9,1,0
Tyler Ott,2017,Regular Season,1,2017-09-10,@Packers,L 9 - 17,1,0
Rick Lovato,2017,Preseason,4,2017-08-31,@Jets,L 10 - 16,1,0
Rick Lovato,2017,Preseason,3,2017-08-24,Dolphins,W 38 - 31,1,0
Rick Lovato,2017,Preseason,2,2017-08-17,Bills,W 20 - 16,1,0
Rick Lovato,2017,Preseason,1,2017-08-11,@Packers,L 9 - 24,1,0
Rick Lovato,2017,Regular Season,17,2017-12-31,Cowboys,L 0 - 6,1,0
Rick Lovato,2017,Regular Season,16,2017-12-26,Raiders,W 19 - 10,1,0
Rick Lovato,2017,Regular Season,15,2017-12-17,@Giants,W 34 - 29,1,0
Rick Lovato,2017,Regular Season,14,2017-12-10,@Rams,W 43 - 35,1,0
Rick Lovato,2017,Regular Season,13,2017-12-04,@Seahawks,L 10 - 24,1,0
Rick Lovato,2017,Regular Season,12,2017-11-26,Bears,W 31 - 3,1,0
Rick Lovato,2017,Regular Season,11,2017-11-20,@Cowboys,W 37 - 9,1,0
Rick Lovato,2017,Regular Season,9,2017-11-05,Broncos,W 51 - 23,1,0
Rick Lovato,2017,Regular Season,8,2017-10-29,49ers,W 33 - 10,1,0
Rick Lovato,2017,Regular Season,7,2017-10-24,Redskins,W 34 - 24,1,0
Rick Lovato,2017,Regular Season,6,2017-10-13,@Panthers,W 28 - 23,1,0
Rick Lovato,2017,Regular Season,5,2017-10-08,Cardinals,W 34 - 7,1,0
Rick Lovato,2017,Regular Season,4,2017-10-01,@Chargers,W 26 - 24,1,0
Rick Lovato,2017,Regular Season,3,2017-09-24,Giants,W 27 - 24,1,0
Rick Lovato,2017,Regular Season,2,2017-09-17,@Chiefs,L 20 - 27,1,0
Rick Lovato,2017,Regular Season,1,2017-09-10,@Redskins,W 30 - 17,1,0
Rick Lovato,2017,Post Season,4,2018-02-04,@Patriots,W 41 - 33,1,0
Rick Lovato,2017,Post Season,3,2018-01-21,Vikings,W 38 - 7,1,0
Rick Lovato,2017,Post Season,2,2018-01-13,Falcons,W 15 - 10,1,0
Joe Cardona,2017,Preseason,4,2017-08-31,Giants,L 38 - 40,1,0
Joe Cardona,2017,Preseason,3,2017-08-25,@Lions,W 30 - 28,1,0
Joe Cardona,2017,Preseason,2,2017-08-20,@Texans,L 23 - 27,1,0
Joe Cardona,2017,Preseason,1,2017-08-10,Jaguars,L 24 - 31,1,0
Joe Cardona,2017,Regular Season,17,2017-12-31,Jets,W 26 - 6,1,0
Joe Cardona,2017,Regular Season,16,2017-12-24,Bills,W 37 - 16,1,0
Joe Cardona,2017,Regular Season,15,2017-12-17,@Steelers,W 27 - 24,1,0
Joe Cardona,2017,Regular Season,14,2017-12-12,@Dolphins,L 20 - 27,1,0
Joe Cardona,2017,Regular Season,13,2017-12-03,@Bills,W 23 - 3,1,0
Joe Cardona,2017,Regular Season,12,2017-11-26,Dolphins,W 35 - 17,1,0
Joe Cardona,2017,Regular Season,11,2017-11-19,@Raiders,W 33 - 8,1,0
Joe Cardona,2017,Regular Season,10,2017-11-13,@Broncos,W 41 - 16,1,0
Joe Cardona,2017,Regular Season,8,2017-10-29,Chargers,W 21 - 13,1,0
Joe Cardona,2017,Regular Season,7,2017-10-23,Falcons,W 23 - 7,1,0
Joe Cardona,2017,Regular Season,6,2017-10-15,@Jets,W 24 - 17,1,0
Joe Cardona,2017,Regular Season,5,2017-10-06,@Buccaneers,W 19 - 14,1,0
Joe Cardona,2017,Regular Season,4,2017-10-01,Panthers,L 30 - 33,1,0
Joe Cardona,2017,Regular Season,3,2017-09-24,Texans,W 36 - 33,1,0
Joe Cardona,2017,Regular Season,2,2017-09-17,@Saints,W 36 - 20,1,0
Joe Cardona,2017,Regular Season,1,2017-09-08,Chiefs,L 27 - 42,1,0
Joe Cardona,2017,Post Season,4,2018-02-04,Eagles,L 33 - 41,1,0
Joe Cardona,2017,Post Season,3,2018-01-21,Jaguars,W 24 - 20,1,0
Joe Cardona,2017,Post Season,2,2018-01-14,Titans,W 35 - 14,1,0
Kameron Canaday,2017,Preseason,4,2017-08-31,@Panthers,W 17 - 14,1,0
Kameron Canaday,2017,Preseason,3,2017-08-26,Colts,L 15 - 19,1,0
Kameron Canaday,2017,Preseason,2,2017-08-20,Falcons,W 17 - 13,1,0
Kameron Canaday,2017,Preseason,1,2017-08-11,@Giants,W 20 - 12,1,0
Kameron Canaday,2017,Regular Season,17,2017-12-31,Browns,W 28 - 24,1,0
Kameron Canaday,2017,Regular Season,16,2017-12-25,@Texans,W 34 - 6,1,0
Kameron Canaday,2017,Regular Season,15,2017-12-17,Patriots,L 24 - 27,1,0
Kameron Canaday,2017,Regular Season,14,2017-12-11,Ravens,W 39 - 38,1,0
Kameron Canaday,2017,Regular Season,13,2017-12-05,@Bengals,W 23 - 20,1,0
Kameron Canaday,2017,Regular Season,12,2017-11-27,Packers,W 31 - 28,1,0
Kameron Canaday,2017,Regular Season,11,2017-11-17,Titans,W 40 - 17,1,0
Kameron Canaday,2017,Regular Season,10,2017-11-12,@Colts,W 20 - 17,1,0
Kameron Canaday,2017,Regular Season,8,2017-10-30,@Lions,W 20 - 15,1,0
Kameron Canaday,2017,Regular Season,7,2017-10-22,Bengals,W 29 - 14,1,0
Kameron Canaday,2017,Regular Season,6,2017-10-15,@Chiefs,W 19 - 13,1,0
Kameron Canaday,2017,Regular Season,5,2017-10-08,Jaguars,L 9 - 30,1,0
Kameron Canaday,2017,Regular Season,4,2017-10-01,@Ravens,W 26 - 9,1,0
Kameron Canaday,2017,Regular Season,3,2017-09-24,@Bears,L 17 - 23,1,0
Kameron Canaday,2017,Regular Season,2,2017-09-17,Vikings,W 26 - 9,1,0
Kameron Canaday,2017,Regular Season,1,2017-09-10,@Browns,W 21 - 18,1,0
Kameron Canaday,2017,Post Season,2,2018-01-14,Jaguars,L 42 - 45,1,0
Reid Ferguson,2017,Preseason,4,2017-08-31,Lions,W 27 - 17,1,0
Reid Ferguson,2017,Preseason,3,2017-08-26,@Ravens,L 9 - 13,1,0
Reid Ferguson,2017,Preseason,2,2017-08-17,@Eagles,L 16 - 20,1,0
Reid Ferguson,2017,Preseason,1,2017-08-10,Vikings,L 10 - 17,1,0
Reid Ferguson,2017,Regular Season,17,2017-12-31,@Dolphins,W 22 - 16,1,0
Reid Ferguson,2017,Regular Season,16,2017-12-24,@Patriots,L 16 - 37,1,0
Reid Ferguson,2017,Regular Season,15,2017-12-17,Dolphins,W 24 - 16,1,0
Reid Ferguson,2017,Regular Season,14,2017-12-10,Colts,W 13 - 7,1,0
Reid Ferguson,2017,Regular Season,13,2017-12-03,Patriots,L 3 - 23,1,0
Reid Ferguson,2017,Regular Season,12,2017-11-26,@Chiefs,W 16 - 10,1,0
Reid Ferguson,2017,Regular Season,11,2017-11-19,@Chargers,L 24 - 54,1,0
Reid Ferguson,2017,Regular Season,10,2017-11-12,Saints,L 10 - 47,1,0
Reid Ferguson,2017,Regular Season,9,2017-11-03,@Jets,L 21 - 34,1,0
Reid Ferguson,2017,Regular Season,8,2017-10-29,Raiders,W 34 - 14,1,0
Reid Ferguson,2017,Regular Season,7,2017-10-22,Buccaneers,W 30 - 27,1,0
Reid Ferguson,2017,Regular Season,5,2017-10-08,@Bengals,L 16 - 20,1,0
Reid Ferguson,2017,Regular Season,4,2017-10-01,@Falcons,W 23 - 17,1,0
Reid Ferguson,2017,Regular Season,3,2017-09-24,Broncos,W 26 - 16,1,0
Reid Ferguson,2017,Regular Season,2,2017-09-17,@Panthers,L 3 - 9,1,0
Reid Ferguson,2017,Regular Season,1,2017-09-10,Jets,W 21 - 12,1,0
Reid Ferguson,2017,Post Season,1,2018-01-07,@Jaguars,L 3 - 10,1,0
Ryan DiSalvo,2017,Preseason,4,2017-09-01,@Chiefs,L 6 - 30,1,0
Ryan DiSalvo,2017,Preseason,3,2017-08-27,Bears,L 7 - 19,1,0
Ryan DiSalvo,2017,Preseason,2,2017-08-19,Panthers,W 34 - 27,1,0
Luke Rhodes,2017,Preseason,4,2017-08-31,Bengals,W 7 - 6,1,0
Luke Rhodes,2017,Preseason,3,2017-08-26,@Steelers,W 19 - 15,1,0
Luke Rhodes,2017,Preseason,2,2017-08-19,@Cowboys,L 19 - 24,1,0
Luke Rhodes,2017,Preseason,1,2017-08-13,Lions,L 10 - 24,1,0
Luke Rhodes,2017,Regular Season,17,2017-12-31,Texans,W 22 - 13,1,0
Luke Rhodes,2017,Regular Season,16,2017-12-23,@Ravens,L 16 - 23,1,0
Luke Rhodes,2017,Regular Season,15,2017-12-15,Broncos,L 13 - 25,1,0
Luke Rhodes,2017,Regular Season,14,2017-12-10,@Bills,L 7 - 13,1,0
Luke Rhodes,2017,Regular Season,13,2017-12-03,@Jaguars,L 10 - 30,1,0
Luke Rhodes,2017,Regular Season,12,2017-11-26,Titans,L 16 - 20,1,0
Luke Rhodes,2017,Regular Season,10,2017-11-12,Steelers,L 17 - 20,1,0
Luke Rhodes,2017,Regular Season,9,2017-11-05,@Texans,W 20 - 14,1,0
Luke Rhodes,2017,Regular Season,8,2017-10-29,@Bengals,L 23 - 24,1,0
Luke Rhodes,2017,Regular Season,7,2017-10-22,Jaguars,L 0 - 27,1,0
Luke Rhodes,2017,Regular Season,6,2017-10-17,@Titans,L 22 - 36,1,0
Luke Rhodes,2017,Regular Season,5,2017-10-08,49ers,W 26 - 23,1,0
Luke Rhodes,2017,Regular Season,4,2017-10-02,@Seahawks,L 18 - 46,1,0
Luke Rhodes,2017,Regular Season,3,2017-09-24,Browns,W 31 - 28,1,0
Luke Rhodes,2017,Regular Season,2,2017-09-17,Cardinals,L 13 - 16,1,0
Luke Rhodes,2017,Regular Season,1,2017-09-10,@Rams,L 9 - 46,1,0
Zach Wood,2017,Preseason,3,2017-08-27,Raiders,W 24 - 20,1,0
Zach Wood,2017,Preseason,2,2017-08-19,Colts,W 24 - 19,1,0
Zach Wood,2017,Preseason,1,2017-08-13,@Rams,L 10 - 13,1,0
Zach Wood,2017,Preseason,0,2017-08-04,Cardinals,W 20 - 18,1,0
Zach Wood,2017,Regular Season,17,2017-12-31,@Buccaneers,L 24 - 31,1,0
Zach Wood,2017,Regular Season,16,2017-12-24,Falcons,W 23 - 13,1,0
Zach Wood,2017,Regular Season,15,2017-12-17,Jets,W 31 - 19,1,0
Zach Wood,2017,Regular Season,14,2017-12-08,@Falcons,L 17 - 20,1,0
Zach Wood,2017,Regular Season,13,2017-12-03,Panthers,W 31 - 21,1,0
Zach Wood,2017,Regular Season,12,2017-11-26,@Rams,L 20 - 26,1,0
Zach Wood,2017,Regular Season,11,2017-11-19,Redskins,W 34 - 31,1,0
Zach Wood,2017,Regular Season,10,2017-11-12,@Bills,W 47 - 10,1,0
Zach Wood,2017,Regular Season,9,2017-11-05,Buccaneers,W 30 - 10,1,0
Zach Wood,2017,Regular Season,8,2017-10-29,Bears,W 20 - 12,1,0
Zach Wood,2017,Regular Season,7,2017-10-22,@Packers,W 26 - 17,1,0
Zach Wood,2017,Regular Season,6,2017-10-15,Lions,W 52 - 38,1,0
Zach Wood,2017,Regular Season,4,2017-10-01,@Dolphins,W 20 - 0,1,0
Zach Wood,2017,Regular Season,3,2017-09-24,@Panthers,W 34 - 13,1,0
Zach Wood,2017,Regular Season,2,2017-09-17,Patriots,L 20 - 36,1,0
Zach Wood,2017,Regular Season,1,2017-09-11,@Vikings,L 19 - 29,1,0
Zach Wood,2017,Post Season,2,2018-01-14,@Vikings,L 24 - 29,1,0
Zach Wood,2017,Post Season,1,2018-01-07,Panthers,W 31 - 26,1,0
Jeff Overbaugh,2017,Preseason,4,2017-09-01,Browns,L 0 - 25,1,0
Jeff Overbaugh,2017,Regular Season,17,2017-12-31,Bears,W 23 - 10,1,0
Jeff Overbaugh,2017,Post Season,3,2018-01-21,@Eagles,L 7 - 38,1,0
Jeff Overbaugh,2017,Post Season,2,2018-01-14,Saints,W 29 - 24,1,0
Taybor Pepper,2017,Preseason,4,2017-09-01,@Saints,W 14 - 13,1,0
Taybor Pepper,2017,Regular Season,7,2017-10-22,Saints,L 17 - 26,1,0
Taybor Pepper,2017,Regular Season,6,2017-10-15,@Vikings,L 10 - 23,1,0
Taybor Pepper,2017,Regular Season,5,2017-10-08,@Cowboys,W 35 - 31,1,0
Taybor Pepper,2017,Regular Season,4,2017-09-29,Bears,W 35 - 14,1,0
Derek Hart,2017,Preseason,3,2017-08-27,@Broncos,L 17 - 20,1,0
Derek Hart,2017,Preseason,2,2017-08-19,@Redskins,W 21 - 17,1,0
Derek Hart,2017,Preseason,1,2017-08-11,Eagles,W 24 - 9,1,0
Derek Hart,2017,Regular Season,10,2017-11-12,@Bears,W 23 - 16,1,0
Derek Hart,2017,Regular Season,9,2017-11-07,Lions,L 17 - 30,1,0
Thomas Hennessy,2017,Preseason,4,2017-08-31,Eagles,W 16 - 10,1,0
Thomas Hennessy,2017,Preseason,3,2017-08-26,@Steelers,W 19 - 15,0,0
Thomas Hennessy,2017,Preseason,2,2017-08-19,@Cowboys,L 19 - 24,1,0
Thomas Hennessy,2017,Preseason,1,2017-08-13,Lions,L 10 - 24,1,0
Thomas Hennessy,2017,Regular Season,17,2017-12-31,@Patriots,L 6 - 26,1,0
Thomas Hennessy,2017,Regular Season,16,2017-12-24,Chargers,L 7 - 14,1,0
Thomas Hennessy,2017,Regular Season,15,2017-12-17,@Saints,L 19 - 31,1,0
Thomas Hennessy,2017,Regular Season,14,2017-12-10,@Broncos,L 0 - 23,1,0
Thomas Hennessy,2017,Regular Season,13,2017-12-03,Chiefs,W 38 - 31,1,0
Thomas Hennessy,2017,Regular Season,12,2017-11-26,Panthers,L 27 - 35,1,0
Thomas Hennessy,2017,Regular Season,10,2017-11-12,@Buccaneers,L 10 - 15,1,0
Thomas Hennessy,2017,Regular Season,9,2017-11-03,Bills,W 34 - 21,1,0
Thomas Hennessy,2017,Regular Season,8,2017-10-29,Falcons,L 20 - 25,1,0
Thomas Hennessy,2017,Regular Season,7,2017-10-22,@Dolphins,L 28 - 31,1,0
Thomas Hennessy,2017,Regular Season,6,2017-10-15,Patriots,L 17 - 24,1,0
Thomas Hennessy,2017,Regular Season,5,2017-10-08,@Browns,W 17 - 14,1,0
Thomas Hennessy,2017,Regular Season,4,2017-10-01,Jaguars,W 23 - 20,1,0
Thomas Hennessy,2017,Regular Season,3,2017-09-24,Dolphins,W 20 - 6,1,0
Thomas Hennessy,2017,Regular Season,2,2017-09-17,@Raiders,L 20 - 45,1,0
Thomas Hennessy,2017,Regular Season,1,2017-09-10,@Bills,L 12 - 21,1,0
